#AGE= 1.500 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
143 1.740511 3.8797 3.7864 1.3644 1.3782 1.3325 1.3180 1.4077 1.4607 1.5042 1.3491
144 1.740435 3.8824 3.7904 1.3711 1.3663 1.3128 1.3060 1.4005 1.4543 1.4982 1.3360
145 1.740399 3.8844 3.7948 1.3748 1.3603 1.3006 1.2997 1.3979 1.4524 1.4968 1.3291
146 1.740343 3.8832 3.7977 1.3672 1.3773 1.3216 1.3167 1.4126 1.4669 1.5112 1.3466
147 1.740258 3.8815 3.7988 1.3591 1.3947 1.3445 1.3342 1.4268 1.4806 1.5245 1.3649
148 1.740165 3.8793 3.7984 1.3507 1.4122 1.3687 1.3519 1.4405 1.4937 1.5371 1.3834
149 1.740083 3.8771 3.7969 1.3432 1.4272 1.3902 1.3672 1.4516 1.5042 1.5472 1.3995
150 1.740011 3.8743 3.7934 1.3359 1.4410 1.4120 1.3812 1.4608 1.5126 1.5550 1.4145
151 1.739958 3.8702 3.7826 1.3301 1.4487 1.4314 1.3893 1.4615 1.5119 1.5534 1.4239
152 1.739927 3.8653 3.7636 1.3295 1.4426 1.4395 1.3839 1.4476 1.4962 1.5363 1.4202
153 1.739904 3.8615 3.7422 1.3356 1.4221 1.4305 1.3641 1.4210 1.4678 1.5069 1.4015
154 1.739883 3.8583 3.7227 1.3421 1.4007 1.4187 1.3435 1.3948 1.4401 1.4782 1.3817
155 1.739883 3.8548 3.7025 1.3488 1.3793 1.4071 1.3227 1.3682 1.4120 1.4490 1.3620
156 1.739924 3.8507 3.6805 1.3541 1.3602 1.4004 1.3043 1.3427 1.3846 1.4203 1.3448
157 1.740019 3.8463 3.6588 1.3582 1.3442 1.3980 1.2893 1.3199 1.3597 1.3941 1.3311
158 1.740156 3.8422 3.6396 1.3608 1.3325 1.3991 1.2785 1.3018 1.3396 1.3727 1.3215
159 1.740317 3.8384 3.6235 1.3623 1.3243 1.4023 1.2712 1.2879 1.3241 1.3559 1.3152
160 1.740493 3.8352 3.6099 1.3630 1.3186 1.4066 1.2662 1.2773 1.3118 1.3426 1.3111
161 1.740678 3.8324 3.5984 1.3633 1.3144 1.4113 1.2628 1.2688 1.3019 1.3319 1.3084
162 1.741222 3.8268 3.5761 1.3632 1.3086 1.4226 1.2584 1.2548 1.2850 1.3128 1.3054
163 1.741769 3.8214 3.5555 1.3624 1.3048 1.4350 1.2562 1.2435 1.2708 1.2965 1.3046
164 1.742318 3.8163 3.5364 1.3611 1.3031 1.4490 1.2560 1.2348 1.2590 1.2826 1.3056
165 1.742865 3.8112 3.5183 1.3591 1.3035 1.4653 1.2580 1.2282 1.2494 1.2708 1.3086
166 1.743405 3.8061 3.5007 1.3561 1.3061 1.4850 1.2623 1.2236 1.2417 1.2609 1.3142
167 1.743935 3.8008 3.4836 1.3522 1.3115 1.5083 1.2697 1.2219 1.2364 1.2532 1.3228
168 1.744449 3.7955 3.4681 1.3470 1.3205 1.5356 1.2806 1.2238 1.2348 1.2491 1.3349
169 1.744939 3.7903 3.4540 1.3403 1.3335 1.5668 1.2957 1.2299 1.2372 1.2490 1.3510
170 1.745400 3.7853 3.4422 1.3321 1.3508 1.6020 1.3151 1.2409 1.2441 1.2535 1.3714
171 1.745825 3.7805 3.4328 1.3222 1.3726 1.6414 1.3389 1.2566 1.2561 1.2629 1.3963
172 1.746209 3.7759 3.4260 1.3110 1.3985 1.6843 1.3669 1.2769 1.2729 1.2772 1.4251
173 1.746553 3.7718 3.4220 1.2984 1.4282 1.7299 1.3985 1.3015 1.2939 1.2959 1.4576
174 1.746859 3.7679 3.4202 1.2849 1.4606 1.7774 1.4329 1.3296 1.3185 1.3184 1.4927
175 1.747133 3.7644 3.4207 1.2706 1.4954 1.8261 1.4694 1.3603 1.3460 1.3438 1.5299
176 1.747381 3.7612 3.4228 1.2558 1.5317 1.8755 1.5074 1.3930 1.3758 1.3718 1.5685
177 1.747609 3.7582 3.4260 1.2407 1.5691 1.9254 1.5464 1.4271 1.4070 1.4013 1.6081
178 1.747822 3.7554 3.4301 1.2253 1.6073 1.9756 1.5863 1.4622 1.4393 1.4320 1.6484
179 1.748025 3.7527 3.4347 1.2098 1.6460 2.0260 1.6265 1.4979 1.4723 1.4635 1.6891
180 1.748223 3.7500 3.4395 1.1945 1.6849 2.0765 1.6669 1.5337 1.5056 1.4953 1.7300
181 1.748421 3.7472 3.4434 1.1792 1.7236 2.1278 1.7074 1.5694 1.5385 1.5266 1.7709
182 1.748695 3.7432 3.4475 1.1593 1.7741 2.1955 1.7603 1.6156 1.5807 1.5665 1.8245
183 1.749000 3.7388 3.4478 1.1413 1.8204 2.2610 1.8093 1.6569 1.6177 1.6011 1.8741
184 1.749347 3.7342 3.4423 1.1283 1.8545 2.3156 1.8465 1.6860 1.6422 1.6229 1.9119
185 1.749723 3.7294 3.4295 1.1224 1.8712 2.3529 1.8664 1.6978 1.6492 1.6272 1.9322
186 1.750123 3.7249 3.4092 1.1247 1.8677 2.3690 1.8660 1.6895 1.6363 1.6118 1.9323
187 1.750527 3.7210 3.3833 1.1351 1.8439 2.3621 1.8449 1.6617 1.6044 1.5776 1.9116
188 1.750909 3.7179 3.3542 1.1520 1.8039 2.3356 1.8073 1.6187 1.5579 1.5295 1.8741
189 1.751247 3.7157 3.3251 1.1724 1.7546 2.2961 1.7598 1.5673 1.5040 1.4744 1.8266
190 1.751555 3.7140 3.2969 1.1939 1.7025 2.2516 1.7091 1.5136 1.4483 1.4177 1.7760
191 1.751841 3.7126 3.2694 1.2156 1.6496 2.2053 1.6575 1.4593 1.3923 1.3610 1.7244
192 1.752111 3.7113 3.2426 1.2372 1.5971 2.1588 1.6061 1.4055 1.3371 1.3049 1.6730
193 1.752369 3.7101 3.2170 1.2580 1.5467 2.1141 1.5569 1.3538 1.2839 1.2512 1.6237
194 1.752627 3.7089 3.1921 1.2782 1.4974 2.0705 1.5087 1.3034 1.2322 1.1987 1.5755
195 1.752888 3.7077 3.1674 1.2981 1.4492 2.0279 1.4615 1.2540 1.1813 1.1471 1.5283
196 1.753152 3.7065 3.1429 1.3180 1.4009 1.9852 1.4142 1.2045 1.1303 1.0956 1.4810
197 1.753419 3.7053 3.1185 1.3378 1.3526 1.9424 1.3670 1.1551 1.0796 1.0442 1.4338
198 1.753686 3.7042 3.0942 1.3576 1.3045 1.8997 1.3199 1.1059 1.0290 0.9930 1.3866
199 1.753955 3.7031 3.0701 1.3774 1.2564 1.8569 1.2729 1.0567 0.9786 0.9419 1.3396
200 1.754224 3.7020 3.0461 1.3971 1.2085 1.8144 1.2261 1.0078 0.9283 0.8910 1.2928
201 1.754495 3.7009 3.0222 1.4168 1.1608 1.7719 1.1794 0.9590 0.8782 0.8404 1.2461
