#AGE= 6.000 EEPS=270
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
181 1.219715 3.6751 3.5454 0.6324 3.1479 4.0164 3.1894 2.8969 2.7899 2.7377 3.2657
182 1.220327 3.6745 3.5271 0.6487 3.1086 3.9805 3.1511 2.8571 2.7491 2.6966 3.2272
183 1.220934 3.6739 3.5081 0.6656 3.0680 3.9433 3.1115 2.8159 2.7070 2.6541 3.1872
184 1.221538 3.6733 3.4886 0.6829 3.0265 3.9054 3.0710 2.7738 2.6640 2.6106 3.1464
185 1.222139 3.6727 3.4688 0.7004 2.9841 3.8667 3.0298 2.7309 2.6201 2.5663 3.1049
186 1.222735 3.6721 3.4483 0.7187 2.9401 3.8264 2.9869 2.6864 2.5745 2.5204 3.0617
187 1.223327 3.6714 3.4274 0.7373 2.8953 3.7853 2.9432 2.6409 2.5281 2.4735 3.0176
188 1.223914 3.6709 3.4060 0.7565 2.8489 3.7426 2.8980 2.5939 2.4801 2.4251 2.9720
189 1.224496 3.6703 3.3840 0.7762 2.8015 3.6990 2.8518 2.5459 2.4311 2.3756 2.9254
190 1.225072 3.6696 3.3615 0.7963 2.7530 3.6545 2.8046 2.4969 2.3809 2.3251 2.8778
191 1.225641 3.6689 3.3381 0.8172 2.7028 3.6085 2.7558 2.4461 2.3290 2.2727 2.8285
192 1.226203 3.6682 3.3142 0.8385 2.6515 3.5615 2.7058 2.3941 2.2757 2.2189 2.7781
193 1.226757 3.6675 3.2893 0.8605 2.5987 3.5134 2.6546 2.3406 2.2209 2.1637 2.7263
194 1.227304 3.6666 3.2640 0.8830 2.5447 3.4641 2.6021 2.2858 2.1648 2.1070 2.6733
195 1.227840 3.6658 3.2377 0.9062 2.4892 3.4138 2.5484 2.2295 2.1072 2.0486 2.6189
196 1.228369 3.6650 3.2107 0.9299 2.4324 3.3624 2.4933 2.1720 2.0480 1.9889 2.5633
197 1.228886 3.6641 3.1828 0.9543 2.3741 3.3098 2.4370 2.1128 1.9872 1.9274 2.5063
198 1.229392 3.6632 3.1542 0.9793 2.3145 3.2561 2.3794 2.0523 1.9250 1.8645 2.4480
199 1.229889 3.6621 3.1250 1.0049 2.2536 3.2016 2.3208 1.9905 1.8614 1.8001 2.3885
200 1.230372 3.6611 3.0947 1.0312 2.1912 3.1458 2.2607 1.9272 1.7962 1.7340 2.3276
201 1.230841 3.6600 3.0636 1.0580 2.1273 3.0890 2.1994 1.8623 1.7293 1.6663 2.2653
202 1.231298 3.6589 3.0318 1.0855 2.0623 3.0313 2.1369 1.7961 1.6611 1.5970 2.2019
203 1.231741 3.6577 2.9991 1.1136 1.9960 2.9728 2.0735 1.7287 1.5914 1.5263 2.1374
204 1.232170 3.6565 2.9655 1.1422 1.9286 2.9138 2.0093 1.6602 1.5203 1.4541 2.0720
205 1.232584 3.6551 2.9312 1.1714 1.8603 2.8543 1.9443 1.5906 1.4480 1.3806 2.0057
206 1.232984 3.6537 2.8961 1.2011 1.7908 2.7941 1.8785 1.5198 1.3743 1.3057 1.9384
207 1.233369 3.6523 2.8602 1.2313 1.7204 2.7335 1.8121 1.4480 1.2996 1.2296 1.8704
208 1.233740 3.6508 2.8238 1.2620 1.6491 2.6725 1.7452 1.3754 1.2237 1.1524 1.8017
209 1.234098 3.6492 2.7867 1.2930 1.5772 2.6112 1.6779 1.3020 1.1470 1.0741 1.7324
210 1.234443 3.6476 2.7490 1.3244 1.5047 2.5498 1.6104 1.2280 1.0693 0.9949 1.6628
211 1.234775 3.6460 2.7108 1.3561 1.4318 2.4886 1.5429 1.1535 0.9911 0.9149 1.5929
212 1.235106 3.6443 2.6723 1.3880 1.3588 2.4278 1.4757 1.0790 0.9124 0.8345 1.5232
213 1.235466 3.6428 2.6360 1.4180 1.2902 2.3706 1.4127 1.0089 0.8384 0.7588 1.4577
214 1.235901 3.6417 2.6128 1.4374 1.2456 2.3332 1.3713 0.9633 0.7905 0.7098 1.4150
215 1.236362 3.6426 2.6290 1.4249 1.2733 2.3543 1.3959 0.9919 0.8212 0.7416 1.4408
216 1.236715 3.6441 2.6547 1.4052 1.3171 2.3876 1.4348 1.0370 0.8698 0.7918 1.4819
217 1.236775 3.6440 2.6505 1.4090 1.3080 2.3793 1.4262 1.0278 0.8603 0.7823 1.4730
218 1.236831 3.6437 2.6451 1.4137 1.2969 2.3694 1.4157 1.0166 0.8487 0.7704 1.4623
219 1.236889 3.6436 2.6394 1.4186 1.2855 2.3594 1.4051 1.0050 0.8366 0.7582 1.4513
220 1.236951 3.6434 2.6337 1.4234 1.2741 2.3496 1.3945 0.9935 0.8244 0.7458 1.4404
221 1.237017 3.6431 2.6276 1.4284 1.2629 2.3402 1.3841 0.9819 0.8122 0.7332 1.4296
222 1.237078 3.6429 2.6212 1.4337 1.2508 2.3303 1.3732 0.9695 0.7992 0.7198 1.4181
223 1.237135 3.6425 2.6145 1.4392 1.2384 2.3202 1.3620 0.9569 0.7857 0.7061 1.4064
224 1.237189 3.6421 2.6077 1.4447 1.2260 2.3102 1.3508 0.9442 0.7722 0.6922 1.3947
225 1.237241 3.6418 2.6010 1.4502 1.2136 2.3001 1.3396 0.9315 0.7587 0.6783 1.3829
226 1.237291 3.6415 2.5942 1.4557 1.2012 2.2901 1.3284 0.9188 0.7451 0.6643 1.3712
227 1.237820 3.6379 2.5154 1.5199 1.0564 2.1724 1.1979 0.7705 0.5869 0.5022 1.2341
228 1.238277 3.6341 2.4388 1.5816 0.9190 2.0631 1.0765 0.6296 0.4353 0.3462 1.1051
229 1.238676 3.6303 2.3640 1.6415 0.7870 1.9602 0.9623 0.4942 0.2886 0.1949 0.9822
230 1.239025 3.6264 2.2902 1.7000 0.6597 1.8631 0.8550 0.3634 0.1456 0.0470 0.8648
231 1.239334 3.6226 2.2169 1.7579 0.5356 1.7706 0.7532 0.2357 0.0050 -0.0989 0.7515
232 1.239604 3.6186 2.1447 1.8144 0.4157 1.6830 0.6577 0.1121 -0.1326 -0.2418 0.6431
233 1.239839 3.6147 2.0748 1.8688 0.3017 1.6022 0.5703 -0.0054 -0.2645 -0.3794 0.5414
234 1.240050 3.6109 2.0056 1.9227 0.1907 1.5257 0.4892 -0.1199 -0.3943 -0.5152 0.4440
235 1.240236 3.6070 1.9373 1.9752 0.0842 1.4556 0.4168 -0.2296 -0.5209 -0.6483 0.3523
236 1.240400 3.6030 1.8704 2.0267 -0.0181 1.3915 0.3521 -0.3349 -0.6438 -0.7782 0.2661
237 1.240548 3.5992 1.8044 2.0773 -0.1168 1.3325 0.2949 -0.4364 -0.7640 -0.9059 0.1848
