#AGE= 2.250 EEPS=273
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
246 1.563968 3.6315 1.7381 2.3732 -1.0629 -0.0275 -0.9472 -1.3317 -1.5116 -1.6028 -0.8973
247 1.564187 3.6283 1.6833 2.4150 -1.1550 -0.0949 -1.0308 -1.4268 -1.6137 -1.7084 -0.9838
248 1.564390 3.6249 1.6288 2.4564 -1.2451 -0.1597 -1.1111 -1.5201 -1.7145 -1.8126 -1.0678
249 1.564572 3.6217 1.5761 2.4964 -1.3314 -0.2206 -1.1868 -1.6095 -1.8116 -1.9133 -1.1478
250 1.564740 3.6185 1.5241 2.5356 -1.4155 -0.2796 -1.2593 -1.6972 -1.9075 -2.0125 -1.2251
251 1.564894 3.6154 1.4732 2.5738 -1.4964 -0.3352 -1.3281 -1.7816 -2.0005 -2.1090 -1.2990
252 1.565037 3.6122 1.4229 2.6114 -1.5753 -0.3879 -1.3937 -1.8639 -2.0917 -2.2037 -1.3704
253 1.565166 3.6090 1.3743 2.6477 -1.6503 -0.4364 -1.4541 -1.9424 -2.1795 -2.2951 -1.4377
254 1.565286 3.6060 1.3262 2.6834 -1.7238 -0.4826 -1.5117 -2.0191 -2.2656 -2.3851 -1.5029
255 1.565397 3.6030 1.2795 2.7182 -1.7945 -0.5252 -1.5648 -2.0930 -2.3493 -2.4726 -1.5648
256 1.565499 3.6000 1.2339 2.7521 -1.8630 -0.5658 -1.6144 -2.1645 -2.4310 -2.5581 -1.6243
257 1.565594 3.5972 1.1893 2.7853 -1.9302 -0.6060 -1.6600 -2.2351 -2.5124 -2.6430 -1.6815
258 1.565682 3.5944 1.1456 2.8177 -1.9952 -0.6441 -1.7022 -2.3034 -2.5921 -2.7261 -1.7363
259 1.565764 3.5917 1.1033 2.8492 -2.0590 -0.6842 -1.7457 -2.3705 -2.6705 -2.8072 -1.7903
260 1.565840 3.5890 1.0619 2.8801 -2.1210 -0.7222 -1.7864 -2.4358 -2.7472 -2.8868 -1.8422
261 1.565911 3.5864 1.0214 2.9102 -2.1801 -0.7548 -1.8210 -2.4978 -2.8214 -2.9642 -1.8901
262 1.565977 3.5839 0.9815 2.9398 -2.2370 -0.7838 -1.8517 -2.5574 -2.8935 -3.0401 -1.9354
263 1.566039 3.5814 0.9426 2.9686 -2.2917 -0.8086 -1.8774 -2.6144 -2.9634 -3.1141 -1.9779
264 1.566097 3.5788 0.9045 2.9968 -2.3441 -0.8288 -1.8975 -2.6687 -3.0308 -3.1862 -2.0171
265 1.566152 3.5764 0.8670 3.0246 -2.3935 -0.8397 -1.9053 -2.7196 -3.0955 -3.2569 -2.0518
266 1.566203 3.5740 0.8306 3.0513 -2.4391 -0.8377 -1.8957 -2.7660 -3.1563 -3.3253 -2.0801
267 1.566251 3.5716 0.7948 3.0777 -2.4838 -0.8327 -1.8806 -2.8115 -3.2164 -3.3933 -2.1070
268 1.566297 3.5693 0.7597 3.1035 -2.5301 -0.8287 -1.8613 -2.8596 -3.2782 -3.4625 -2.1357
269 1.566340 3.5670 0.7254 3.1286 -2.5745 -0.8214 -1.8372 -2.9055 -3.3380 -3.5302 -2.1621
270 1.566381 3.5648 0.6918 3.1533 -2.6174 -0.8116 -1.8102 -2.9495 -3.3961 -3.5964 -2.1863
271 1.566419 3.5625 0.6589 3.1774 -2.6583 -0.8002 -1.7809 -2.9915 -3.4526 -3.6610 -2.2083
272 1.566456 3.5604 0.6268 3.2008 -2.6966 -0.7850 -1.7480 -3.0301 -3.5064 -3.7235 -2.2270
273 1.566490 3.5582 0.5951 3.2239 -2.7333 -0.7674 -1.7133 -3.0664 -3.5583 -3.7845 -2.2436
274 1.566523 3.5561 0.5641 3.2463 -2.7662 -0.7438 -1.6741 -3.0976 -3.6063 -3.8426 -2.2550
275 1.566554 3.5540 0.5338 3.2682 -2.7857 -0.6908 -1.6101 -3.1114 -3.6421 -3.8927 -2.2469
276 1.566583 3.5519 0.5040 3.2895 -2.8141 -0.6695 -1.5810 -3.1352 -3.6833 -3.9452 -2.2545
277 1.566601 3.5498 0.4752 3.3102 -2.8200 -0.6037 -1.5235 -3.1281 -3.7031 -3.9835 -2.2298

