raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr
114.7460454,21.3395857,0.006,0.007,18.546,0.005,17.924,0.004,17.699,0.005,17.614,0.008
114.7462202,21.4055213,0.003,0.002,18.389,0.007,17.968,0.006,17.802,0.004,17.738,0.006
114.7462312,21.3955885,0.003,0.004,19.125,0.01,18.763,0.005,18.632,0.004,18.588,0.019
114.746246,21.6605709,0.006,0.008,20.097,0.01,19.083,0.004,18.633,0.009,18.442,0.012
114.7462782,21.327659,0.052,0.017,21.874,0.138,21.29,0.044,20.972,0.043,20.459,0.072
114.7464439,21.4863338,0.016,0.013,21.773,0.087,21.267,0.028,20.453,0.021,19.979,0.021
114.7465931,21.7883093,0.011,0.011,21.229,0.046,20.718,0.018,20.528,0.041,20.54,0.092
114.7466281,21.8670741,0.013,0.012,22.302,0.182,21.16,0.021,20.308,0.026,19.926,0.054
114.7468376,21.4682005,0.02,0.01,21.559,0.051,20.469,0.016,19.798,0.012,19.477,0.02
114.7468635,21.2773752,0.01,0.002,20.617,0.029,19.672,0.009,19.302,0.016,19.118,0.015
114.7468674,21.5310323,0.012,0.015,20.686,0.032,20.271,0.022,20.16,0.028,20.021,0.028
114.7470163,21.7718191,0.01,0.009,17.195,0.003,16.808,0.003,16.668,0.002,16.646,0.006
114.7471836,21.7619802,0.004,0.015,17.544,0.029,16.884,0.025,16.549,0.006,16.199,0.03
114.7473102,21.5155032,0.019,0.008,21.104,0.043,20.302,0.014,19.942,0.016,19.766,0.024
114.7473365,21.4100371,0.024,0.021,21.581,0.082,21.196,0.039,20.896,0.055,20.657,0.061
114.7474399,21.5657433,0.011,0.018,19.283,0.014,19.015,0.008,18.943,0.013,18.92,0.019
114.7476739,21.4349949,0.015,0.015,22,0.136,21.18,0.018,20.532,0.055,20.225,0.039
114.7477238,21.4918909,0.081,0.021,20.507,0.035,20.683,0.027,20.348,0.082,20.011,0.125
114.7482009,21.3168496,0.013,0.013,22,0.18,21.354,0.088,20.242,0.03,19.743,0.033
114.7482185,21.8168382,0.017,0.017,21.294,0.032,21.294,0.027,21.29,0.067,20.828,0.492
114.748259,21.555513,0.013,0.009,21.195,0.055,20.569,0.011,20.291,0.02,20.171,0.023
114.7484863,21.6561971,0.019,0.002,16.544,0.002,16.25,0.003,16.15,0.002,16.141,0.008
114.7484894,21.5884089,0.012,0.007,21.535,0.065,20.339,0.016,19.538,0.015,19.142,0.016
114.7484979,21.7807558,0.003,0.003,20.102,0.012,18.905,0.007,17.644,0.005,17.082,0.005
114.7487178,21.6064933,0.042,0.026,21.354,0.141,21.724,0.029,21.247,0.045,20.769,0.161
114.7487407,21.3959677,0.001,0.002,16.58,0.002,16.267,0.002,16.165,0.002,16.153,0.003
114.7492229,21.4622535,0.015,0.017,21.987,0.087,21.122,0.027,20.552,0.046,20.278,0.045
114.749311,21.3348709,0.028,0.022,21.831,0.203,21.361,0.034,21.159,0.047,21.231,0.15
114.7495098,21.5032889,0.015,0.019,21.024,0.055,20.733,0.02,20.519,0.029,20.24,0.043
114.7495177,21.7189909,0.009,0.006,17.458,0.004,16.988,0.002,16.808,0.007,16.759,0.003
114.7496812,21.5349972,0.005,0.04,13.955,0.004,13.31,-999,13.029,-999,12.883,-999
114.7497271,21.6123072,0.015,0.008,21.407,0.063,20.299,0.029,19.58,0.017,19.282,0.012
114.7499623,21.7205215,0.02,0.016,21.297,0.051,20.271,0.019,18.939,0.016,18.224,0.008
114.7499952,21.4751584,0.017,0.017,21.686,0.19,21.479,0.042,20.681,0.031,20.41,0.051
114.7502011,21.315498,0.003,0.00093,16.876,0.005,16.534,0.005,16.407,0.003,16.372,0.003
114.7504321,21.2726195,0.01,0.01,21.994,0.068,20.737,0.014,19.994,0.016,19.705,0.025
114.7504681,21.3872885,0.002,0.008,18.61,0.006,18.161,0.004,17.987,0.004,17.943,0.011
114.7508385,21.5254162,0.018,0.029,19.913,0.014,19.555,0.01,19.464,0.009,19.399,0.019
114.7508858,21.4726497,0.012,0.007,20.396,0.018,19.357,0.009,18.915,0.005,18.696,0.009
114.7510495,21.6117201,0.015,0.007,19.404,0.011,18.63,0.009,18.3,0.007,18.167,0.01
114.7510624,21.5492089,0.011,0.019,21.734,0.074,21.068,0.025,20.298,0.027,19.887,0.038
114.7511298,21.7636922,0.006,0.006,22.232,0.183,21.238,0.025,19.92,0.022,19.316,0.022
114.7511414,21.8521775,0.003,0.007,21.798,0.032,20.747,0.02,18.844,0.01,17.951,0.011
114.7515049,21.5865392,0.009,0.003,18.384,0.004,17.182,0.005,16.454,0.003,16.133,0.004
114.7515696,21.4973312,0.012,0.012,21.703,0.196,21.312,0.045,20.115,0.016,19.453,0.025
114.7517299,21.4266694,0.003,0.014,15.695,0.002,14.621,0.002,14.137,0.003,13.914,0.001
114.7517955,21.5740276,0.011,0.005,18.9,0.011,18.691,0.005,18.631,0.01,18.633,0.019
114.751945,21.5828008,0.017,0.017,21.814,0.179,21.212,0.034,20.384,0.022,19.994,0.041
114.751946,21.4859716,0.022,0.017,18.241,0.007,17.758,0.003,17.516,0.008,17.432,0.006
114.7519467,21.5618733,0.016,0.005,17.525,0.004,16.922,0.004,16.692,0.002,16.607,0.003
114.7521097,21.5960466,0.016,0.014,22.165,0.145,21.403,0.063,20.623,0.044,20.087,0.053
114.7522406,21.5385559,0.009,0.021,20.933,0.031,19.915,0.013,19.474,0.021,19.335,0.019
114.7522715,21.4517178,0.006,0.015,20.157,0.019,19.169,0.008,18.766,0.007,18.57,0.009
114.7523028,21.3768685,0.011,0.005,21.044,0.054,19.918,0.016,19.363,0.012,19.118,0.027
114.7523035,21.4564556,0.018,0.021,21.232,0.058,20.239,0.066,19.801,0.048,19.676,0.033
114.7524182,21.4456917,0.004,0.002,16.093,0.002,15.729,0.002,15.588,0.002,15.557,0.003
114.7525565,21.6066383,0.01,0.003,17.337,0.004,16.722,0.003,16.489,0.003,16.392,0.004
114.7526053,21.4882998,0.092,0.05,21.466,0.153,22.098,0.06,21.652,0.002,20.855,0.199
114.7528791,21.3966387,0.005,0.004,21.204,0.033,19.971,0.013,19.356,0.005,19.059,0.016
114.7529554,21.3406448,0.006,0.005,21.143,0.038,20.038,0.011,19.501,0.012,19.256,0.018
114.7531542,21.6492984,0.041,0.028,21.974,0.218,22.024,0.075,20.951,0.077,20.412,0.07
114.7531999,21.5659448,0.027,0.033,21.683,0.185,21.887,0.091,20.987,0.045,20.471,0.058
114.7532984,21.718846,0.007,0.005,19.757,0.018,18.713,0.006,18.252,0.006,18.039,0.007
114.7533952,21.6191963,0.022,0.012,21.082,0.041,20.221,0.007,19.773,0.026,19.576,0.035
114.7538834,21.2799841,0.014,0.011,21.311,0.023,20.122,0.014,19.464,0.007,19.184,0.025
114.7539039,21.397821,0.022,0.007,20.715,0.028,20.325,0.009,20.205,0.015,20.187,0.031
114.7540513,21.8224475,0.009,0.002,15.944,0.003,15.537,0.002,15.396,0.003,15.366,0.000589
114.7541075,21.5423637,0.027,0.044,16.958,0.005,16.454,0.002,16.249,0.002,16.172,0.005
114.7541319,21.3032549,0.012,0.013,21.292,0.061,20.117,0.01,19.55,0.014,19.333,0.03
114.7541554,21.6743171,0.014,0.013,21.536,0.098,20.791,0.04,20.394,0.022,20.123,0.052
114.7541892,21.322803,0.048,0.037,22.081,0.193,21.483,0.082,21.212,0.034,20.924,0.155
114.7542283,21.6516765,0.003,0.001,16.21,0.003,15.941,0.003,15.869,0.003,15.869,0.006
114.754407,21.6025206,0.018,0.009,20.688,0.024,20.131,0.02,19.805,0.016,19.745,0.032
114.7547501,21.5814176,0.017,0.003,16.427,0.002,15.731,0.002,15.46,0.002,15.341,0.004
114.754789,21.3359301,0.009,0.005,19.878,0.009,19.609,0.011,19.517,0.011,19.483,0.019
114.7550445,21.8022212,0.041,0.036,21.317,0.132,21.929,0.049,21.617,0.087,20.317,0.115
114.7550647,21.3672157,0.006,0.006,21.902,0.11,21.015,0.029,19.479,0.01,18.747,0.017
114.7551879,21.4218448,0.002,0.019,18.396,0.006,17.834,0.003,17.61,0.004,17.533,0.004
114.7552951,21.3651628,0.004,0.005,21.628,0.069,20.494,0.021,19.241,0.01,18.647,0.018
114.7553486,21.6012498,0.022,0.007,19.704,0.014,19.188,0.006,19.006,0.007,18.927,0.023
114.7555814,21.8176677,0.011,0.011,22.069,0.173,21.069,0.02,20.06,0.01,19.621,0.036
114.7556455,21.4294237,0.013,0.013,22.622,0.16,21.344,0.027,20.416,0.058,19.846,0.028
114.7556486,21.5394172,0.023,0.004,20.778,0.058,19.545,0.006,18.846,0.014,18.504,0.01
114.7556745,21.7346731,0.08,0.4,19.605,0.028,22.019,0.051,21.395,0.053,21.009,0.163
114.7557773,21.2813985,0.025,0.018,22.108,0.079,21.253,0.044,20.66,0.041,20.169,0.045
114.755848,21.3352861,0.004,0.003,18.577,0.007,18.28,0.007,18.169,0.008,18.143,0.01
114.7560558,21.8639118,0.028,0.024,21.817,0.122,21.602,0.04,21.061,0.155,21.398,0.173
114.7561995,21.8122733,0.024,0.045,21.052,0.01,20.777,0.036,19.821,0.065,19.939,0.038
114.7562007,21.8122721,0.012,0.037,21.072,0.058,20.564,0.044,20.237,0.028,19.948,0.149
114.7563236,21.6376864,0.005,0.014,18.087,0.007,17.568,0.003,17.387,0.005,17.316,0.004
114.7563414,21.5752997,0.032,0.011,17.467,0.004,17.033,0.002,16.895,0.003,16.848,0.006
114.7564106,21.2760508,0.003,0.01,21.606,0.091,20.297,0.014,19.317,0.014,18.895,0.03
114.7565101,21.413225,0.02,0.006,20.435,0.03,20.038,0.01,19.907,0.018,19.793,0.022
114.75655,21.6226957,0.012,0.014,20.448,0.021,19.638,0.041,19.27,0.009,19.117,0.017
114.7565649,21.7846439,0.005,0.004,18.07,0.006,17.452,0.002,17.229,0.003,17.146,0.004
114.7565776,21.5178019,0.007,0.013,15.87,0.002,15.625,0.002,15.56,0.003,15.575,0.006
114.7565977,21.4489485,0.002,0.001,20.444,0.017,19.223,0.009,17.904,0.004,17.301,0.004
114.7566325,21.5960321,0.034,0.011,16.034,0.003,15.795,0.001,15.713,0.002,15.723,0.001
114.7569952,21.7962387,0.009,0.01,21.944,0.109,20.86,0.037,20.142,0.027,19.802,0.037
114.7570018,21.7146488,0.002,0.006,18.027,0.004,17.559,0.002,17.408,0.004,17.368,0.004
114.7570118,21.6888567,0.002,0.004,16.157,0.003,15.854,0.002,15.765,0.003,15.758,0.003
114.7572414,21.7457749,0.01,0.006,21.703,0.057,20.617,0.013,19.994,0.01,19.721,0.016
114.7572581,21.4355814,0.005,0.016,17.819,0.007,17.453,0.003,17.336,0.003,17.31,0.002
114.7573021,21.2878677,0.011,0.001,20.634,0.015,19.464,0.011,18.157,0.005,17.591,0.006
114.7573166,21.6607473,0.005,0.008,17.923,0.005,17.439,0.002,17.273,0.012,17.221,0.013
114.7573653,21.315001,0.003,0.002,18.623,0.005,17.898,0.004,17.616,0.004,17.501,0.008
114.7574188,21.5467944,0.018,0.02,21.377,0.033,20.214,0.013,19.198,0.012,18.738,0.018
114.7574653,21.2928429,0.015,0.008,20.975,0.066,20.356,0.035,20.037,0.03,19.704,0.097
114.7575423,21.4273021,0.003,0.01,20.029,0.016,18.817,0.006,17.935,0.006,17.508,0.005
114.7576485,21.6327253,0.011,0.01,22.216,0.195,21.225,0.033,19.995,0.027,19.47,0.031
114.7577424,21.432003,0.015,0.019,20.945,0.036,20.511,0.015,20.377,0.03,20.313,0.051
114.7579357,21.6924562,0.008,0.015,21.245,0.036,20.005,0.011,19.273,0.019,19.03,0.011
114.7579419,21.7206507,0.029,0.035,22.099,0.179,21.743,0.048,21.51,0.058,20.915,0.121
114.7579968,21.4855237,0.003,0.004,18.23,0.006,17.792,0.006,17.638,0.007,17.597,0.008
114.7581667,21.4756338,0.018,0.009,19.763,0.011,19.462,0.012,19.364,0.011,19.373,0.007
114.7583539,21.5675501,0.025,0.003,17.182,0.001,16.466,0.003,16.181,0.003,16.066,0.007
114.7583551,21.8242686,0.007,0.005,21.709,0.062,20.737,0.014,19.345,0.017,18.68,0.024
114.758359,21.5585293,0.036,0.012,20.886,0.02,19.78,0.012,19.253,0.007,19.011,0.008
114.75838,21.5309742,0.019,0.011,21.414,0.061,20.733,0.016,20.589,0.041,20.4,0.039
114.7584058,21.5519086,0.02,0.014,17.723,0.004,17.181,0.003,16.976,0.003,16.895,0.004
114.7584763,21.7406223,0.016,0.003,19.11,0.007,18.894,0.005,18.82,0.017,18.842,0.011
114.7584846,21.3725283,0.015,0.015,22.453,0.162,21.444,0.042,20.617,0.046,20.137,0.043
114.7585416,21.30491,0.032,0.045,21.4,0.114,21.076,0.038,20.847,0.071,20.258,0.175
114.7585951,21.5322764,0.014,0.01,21.043,0.055,20.337,0.016,19.861,0.02,19.616,0.028
114.7586032,21.5663747,0.029,0.006,16.507,0.005,16.207,0.002,16.106,0.002,16.108,0.003
114.7586216,21.3473551,0.007,0.01,18.116,0.005,16.983,0.003,15.818,0.002,15.297,0.003
114.7587204,21.8038258,0.003,0.00088,18.063,0.004,16.861,0.003,16.057,0.003,15.691,0.004
114.758766,21.5354698,0.038,0.061,22.302,0.229,21.961,0.053,21.494,0.049,21.425,0.181
114.7587843,21.638586,0.005,0.013,14.565,0.003,14.258,0.002,14.191,0.01,14.157,0.003
114.7588081,21.5398377,0.029,0.032,21.114,0.089,21.028,0.058,20.785,0.068,20.593,0.041
114.7588174,21.7254456,0.005,0.007,19.47,0.006,19.184,0.007,19.118,0.013,19.096,0.019
114.7588784,21.3294576,0.011,0.01,20.986,0.02,20.461,0.032,20.291,0.021,20.185,0.05
114.7589034,21.4263307,0.013,0.025,18.84,0.007,17.762,0.003,17.272,0.004,17.025,0.006
114.7589818,21.421795,0.017,0.022,20.843,0.022,19.718,0.013,19.193,0.007,18.936,0.017
114.7592855,21.6928333,0.004,0.013,19.517,0.006,19.105,0.005,18.959,0.004,18.909,0.01
114.7594816,21.4319015,0.003,0.015,19.032,0.006,18.62,0.008,18.485,0.005,18.425,0.014
114.7594889,21.6978341,0.018,0.022,21.211,0.065,20.809,0.045,20.516,0.047,20.198,0.058
114.7595059,21.5886724,0.021,0.006,19.094,0.006,18.378,0.005,18.095,0.003,17.992,0.009
114.7595876,21.4176191,0.015,0.01,21.754,0.032,20.863,0.025,20.428,0.032,20.201,0.045
114.7596132,21.5928534,0.01,0.015,21.69,0.059,20.55,0.009,19.831,0.012,19.498,0.04
114.7599943,21.3538441,0.009,0.009,22.08,0.135,21.162,0.022,19.848,0.016,19.279,0.041
114.7600374,21.3817427,0.003,0.006,20.615,0.029,19.294,0.005,18.498,0.005,18.122,0.013
114.760069,21.7424179,0.008,0.003,17.847,0.006,17.421,0.003,17.277,0.005,17.255,0.01
114.7601202,21.42244,0.005,0.007,19.78,0.015,19.511,0.008,19.404,0.009,19.449,0.014
114.7603356,21.4735843,0.013,0.008,16.891,0.004,16.509,0.002,16.364,0.003,16.338,0.004
114.7604222,21.3914099,0.007,0.012,20.868,0.023,20.072,0.011,19.754,0.019,19.658,0.031
114.7604946,21.5860145,0.032,0.041,21.616,0.067,21.421,0.039,21.354,0.104,21.315,0.167
114.7605674,21.5447006,0.011,0.009,20.968,0.023,19.842,0.01,19.315,0.005,19.054,0.012
114.7606527,21.7216674,0.038,0.037,21.712,0.215,21.721,0.043,21.326,0.056,20.859,0.000546
114.7606741,21.5222016,0.024,0.015,20.265,0.019,20.201,0.027,20.107,0.054,20.095,0.067
114.7607195,21.8568425,0.007,0.004,20.588,0.02,19.479,0.005,18.904,0.01,18.658,0.008
114.7609685,21.8592128,0.059,0.261,17.153,0.028,16.79,0.03,16.289,0.04,16.381,0.062
114.7609914,21.5969632,0.017,0.011,21.221,0.032,20.743,0.028,20.533,0.024,20.408,0.063
114.7610597,21.376459,0.005,0.007,22.195,0.119,21.195,0.031,20.191,0.017,19.713,0.037
114.7611333,21.490299,0.004,0.003,19.59,0.014,18.767,0.006,18.419,0.006,18.27,0.01
114.7612031,21.8158953,0.02,0.02,22.017,0.198,21.416,0.033,21.091,0.055,20.727,0.332
114.7612274,21.602279,0.013,0.008,16.092,0.001,15.839,0.003,15.757,0.003,15.762,0.003
114.7612356,21.8310328,0.003,0.005,20.255,0.015,19.154,0.006,18.666,0.006,18.424,0.013
114.7613004,21.7196274,0.009,0.009,21.183,0.053,20.215,0.007,19.79,0.019,19.534,0.029
114.761361,21.3810614,0.005,0.008,16.4,0.003,16.123,0.003,16.026,0.003,16.025,0.003
114.7614724,21.78161,0.01,0.003,20.437,0.023,19.651,0.005,19.309,0.01,19.182,0.01
114.7614878,21.3845191,0.028,0.026,21.851,0.166,22.495,0.203,21.189,0.034,20.37,0.061
114.7617309,21.2914978,0.011,0.00097,18.735,0.007,18.456,0.004,18.367,0.004,18.356,0.01
114.7617635,21.4668119,0.011,0.011,22.335,0.191,21.229,0.111,20.234,0.02,19.721,0.041
114.76183,21.6787111,0.033,0.024,21.949,0.191,21.285,0.042,20.964,0.074,20.686,0.092
114.7618677,21.3582014,0.002,0.007,18.389,0.008,17.633,0.005,17.354,0.004,17.231,0.007
114.761918,21.7376572,0.007,0.006,18.297,0.004,17.809,0.004,17.61,0.005,17.555,0.004
114.7620547,21.4968551,0.009,0.009,21.755,0.155,21.046,0.036,19.995,0.013,19.472,0.032
114.7622853,21.6665051,0.033,0.02,21.637,0.068,20.351,0.009,19.693,0.016,19.381,0.025
114.7623359,21.7501248,0.041,0.033,20.853,0.04,20.572,0.036,20.471,0.031,20.174,0.036
114.7623569,21.808341,0.009,0.008,20.576,0.024,20.166,0.013,20.026,0.02,19.934,0.025
114.7624352,21.6824501,0.013,0.013,21.869,0.009,21.172,0.019,20.269,0.039,19.881,0.034
114.762543,21.8493882,0.008,0.002,16.073,0.002,15.57,0.002,15.389,0.001,15.338,0.003
114.7625579,21.8468629,0.02,0.02,22.004,0.009,21.43,0.034,21.072,0.046,20.976,0.05
114.7627112,21.4492349,0.014,0.005,21.767,0.115,20.907,0.027,19.808,0.011,19.343,0.024
114.7627824,21.6172628,0.024,0.009,20.21,0.016,19.689,0.025,19.489,0.013,19.417,0.017
114.7628775,21.6221553,0.02,0.014,20.09,0.023,18.856,0.02,18.162,0.005,17.835,0.015
114.7628929,21.3941643,0.031,0.008,19.882,0.017,18.942,0.006,18.617,0.009,18.445,0.015
114.7629261,21.3656286,0.003,0.003,20.101,0.024,18.93,0.004,17.542,0.006,16.897,0.003
114.7629834,21.7173335,0.009,0.003,17.526,0.006,17.056,0.002,16.881,0.003,16.829,0.003
114.7630345,21.8575584,0.004,0.002,21.639,0.073,20.508,0.012,19.439,0.007,18.956,0.028
114.763115,21.5721726,0.012,0.006,18.834,0.013,18.508,0.004,18.396,0.006,18.383,0.009
114.7632117,21.7476364,0.014,0.016,21.75,0.083,20.837,0.026,20.371,0.016,20.121,0.058
114.7632212,21.450627,0.004,0.007,16.834,0.003,16.495,0.001,16.387,0.002,16.368,0.004
114.763335,21.791605,0.002,0.003,15.379,0.003,14.558,0.002,14.24,0.001,14.118,0.002
114.7634626,21.5396673,0.015,0.012,21.744,0.086,20.958,0.023,20.212,0.03,19.814,0.035
114.7635114,21.4631117,0.006,0.004,19.141,0.007,18.321,0.004,17.977,0.006,17.829,0.006
114.7636023,21.4790331,0.013,0.004,16.055,0.001,15.667,0.003,15.544,0.001,15.522,0.005
114.7637123,21.5513798,0.023,0.022,21.763,0.103,21.301,0.047,21.081,0.047,20.676,0.049
114.7637712,21.7676761,0.014,0.012,21.488,0.044,20.313,0.012,18.858,0.006,18.211,0.008
114.7637818,21.3899865,0.04,0.04,21.778,0.2,22.194,0.024,21.5,0.109,21.237,0.15
114.7639192,21.6773574,0.004,0.019,18.855,0.004,18.587,0.005,18.506,0.009,18.495,0.009
114.7641565,21.4958879,0.013,0.013,21.213,0.096,21.42,0.035,20.424,0.02,19.889,0.036
114.7643425,21.4821775,0.025,0.009,20.498,0.027,20.139,0.028,19.924,0.024,19.851,0.041
114.764481,21.7813985,0.009,0.005,20.83,0.035,19.643,0.006,19.039,0.007,18.747,0.011
114.7646786,21.8308845,0.013,0.006,21.137,0.038,19.966,0.01,19.426,0.012,19.118,0.024
114.7647266,21.8609426,0.018,0.018,21.791,0.022,21.328,0.023,21.096,0.019,20.421,0.236
114.7647627,21.4027502,0.007,0.003,20.839,0.039,19.51,0.008,18.836,0.006,18.525,0.009
114.7648414,21.4702685,0.006,0.006,21.068,0.054,20.116,0.011,19.735,0.01,19.576,0.018
114.7648502,21.3260571,0.007,0.016,20.37,0.01,19.931,0.017,19.817,0.01,19.787,0.021
114.7650786,21.3239412,0.028,0.027,22.457,0.167,21.751,0.044,21.502,0.034,20.833,0.058
114.7652502,21.8179687,0.008,0.015,20.195,0.016,18.989,0.004,18.395,0.006,18.121,0.014
114.7652507,21.8171864,0.005,0.025,24.839,-999,20.9,0.039,19.179,0.008,18.384,0.006
114.7653144,21.5544339,0.02,0.008,20.233,0.014,19.741,0.008,19.532,0.014,19.501,0.008
114.7653672,21.5779145,0.024,0.003,20.062,0.017,19.2,0.006,18.833,0.008,18.685,0.013
114.7656074,21.8411501,0.014,0.001,20.613,0.018,19.434,0.007,18.164,0.007,17.584,0.005
114.7656301,21.4440279,0.006,0.004,17.03,0.003,16.699,0.003,16.597,0.003,16.57,0.004
114.7657892,21.7635964,0.005,0.007,18.877,0.01,18.494,0.004,18.342,0.008,18.279,0.012
114.7658502,21.2838021,0.041,0.049,21.873,0.156,21.381,0.059,20.942,0.074,20.617,0.015
114.7659128,21.5392121,0.02,0.008,19.062,0.014,19.045,0.006,19.114,0.005,19.199,0.015
114.7660092,21.8447148,0.044,0.01,16.226,0.004,15.361,0.003,14.961,0.002,14.761,0.007
114.7664262,21.3331581,0.012,0.012,21.431,0.095,20.796,0.021,20.603,0.047,20.509,0.044
114.7665177,21.6138784,0.015,0.021,21.426,0.049,20.398,0.027,19.052,0.009,18.436,0.01
114.7666167,21.3258098,0.06,0.031,22.276,0.097,21.675,0.041,21.411,0.066,20.861,0.279
114.7666295,21.3708041,0.023,0.023,21.653,0.118,21.595,0.038,21.539,0.086,20.564,0.352
114.7667583,21.8233887,0.011,0.013,21.342,0.059,20.516,0.026,20.057,0.047,19.704,0.044
114.7667774,21.8043257,0.026,0.007,20.869,0.012,20.933,0.027,20.446,0.034,20.231,0.071
114.7667948,21.2992819,0.02,0.016,22.594,0.187,21.253,0.039,20.504,0.048,20.278,0.08
114.767148,21.4822373,0.003,0.004,17.177,0.003,16.491,0.003,16.24,0.002,16.137,0.004
114.7672434,21.5904315,0.015,0.005,17.561,0.006,16.742,0.008,16.354,0.003,16.121,0.003
114.7672939,21.5805289,0.018,0.016,22.138,0.193,21.522,0.029,20.707,0.03,20.385,0.056
114.7673444,21.4189141,0.005,0.025,17.619,0.005,17.198,0.003,17.036,0.002,16.999,0.007
114.7673993,21.5956825,0.023,0.005,16.99,0.003,16.413,0.002,16.191,0.002,16.114,0.003
114.7674049,21.4995505,0.006,0.002,19.605,0.014,18.52,0.008,18.042,0.006,17.828,0.003
114.7674598,21.5381186,0.013,0.003,18.376,0.009,17.201,0.003,16.632,0.002,16.374,0.004
114.7676487,21.3853528,0.007,0.002,14.425,0.001,14.04,0.005,13.901,0.003,13.863,0.003
114.7676588,21.693393,0.008,0.017,19.674,0.01,19.291,0.004,19.164,0.007,19.15,0.014
114.7677972,21.742203,0.002,0.005,13.824,0.003,13.677,0.022,13.425,-999,13.321,0.001
114.7677975,21.4396012,0.008,0.003,20.44,0.015,19.242,0.007,18.635,0.007,18.324,0.013
114.767815,21.7335564,0.006,0.005,19.806,0.017,19.521,0.007,19.422,0.016,19.375,0.024
114.7679048,21.7244513,0.009,0.009,21.776,0.039,20.697,0.013,19.991,0.016,19.654,0.037
114.7680101,21.6045052,0.002,0.005,16.566,0.003,15.673,0.003,15.322,0.002,15.192,0.002
114.7683006,21.5823669,0.024,0.008,16.678,0.003,16.396,0.002,16.305,0.003,16.294,0.003
114.7683902,21.6436134,0.21,0.199,20.765,0.059,21.896,0.084,21.529,0.087,21.431,0.187
114.7683953,21.5135562,0.021,0.021,21.738,0.059,21.216,0.024,21.029,0.039,20.716,0.026
114.7686095,21.6731458,0.013,0.011,20.499,0.019,19.845,0.007,19.596,0.022,19.486,0.026
114.7686143,21.3200153,0.013,0.007,21.593,0.085,20.316,0.01,19.536,0.009,19.183,0.022
114.7687742,21.8660876,0.003,0.006,17.395,0.008,17.072,0.004,16.934,0.003,16.907,0.006
114.7687895,21.5697327,0.018,0.005,18.226,0.007,17.557,0.003,17.313,0.003,17.213,0.007
114.7688295,21.8183351,0.004,0.006,21.308,0.06,20.296,0.012,18.888,0.007,18.23,0.012
114.7690145,21.3189076,0.003,0.004,19.279,0.011,18.086,0.004,17.074,0.004,16.622,0.003
114.7690869,21.5893911,0.027,0.006,16.004,0.007,15.762,0.002,15.687,0.002,15.703,0.004
114.7691152,21.5056688,0.011,0.003,16.799,0.003,16.464,0.002,16.347,0.003,16.325,0.003
114.7691494,21.6008053,0.014,0.008,20.039,0.01,19.481,0.005,19.223,0.006,19.122,0.011
114.7691944,21.8334201,0.009,0.008,20.942,0.021,20.458,0.025,20.168,0.022,20.047,0.029
114.7692707,21.3144013,0.005,0.002,21.925,0.017,20.786,0.023,19.479,0.011,18.891,0.025
114.7693399,21.5961056,0.034,0.01,19.604,0.009,18.503,0.004,17.983,0.005,17.761,0.01
114.7693437,21.3771705,0.02,0.017,21.571,0.07,21.235,0.022,21.039,0.036,20.574,0.363
114.7694374,21.2903204,0.035,0.049,21.984,0.291,21.931,0.148,21.192,0.049,20.628,0.064
114.7695289,21.5165739,0.015,0.009,17.621,0.004,17.175,0.002,17.021,0.005,16.983,0.008
114.7695349,21.5116292,0.002,0.004,16.262,0.002,15.738,0.002,15.535,0.003,15.461,0.003
114.7696846,21.5576994,0.016,0.012,14.409,0.002,13.568,0.009,13.177,-999,12.97,-999
114.7697204,21.3799063,0.002,0.001,18.387,0.01,17.729,0.004,17.486,0.004,17.384,0.008
114.7698021,21.7115547,0.006,0.012,19.184,0.01,18.769,0.004,18.612,0.007,18.581,0.01
114.7698296,21.6460497,0.024,0.025,21.328,0.087,21.548,0.049,21.195,0.033,20.438,0.143
114.7699493,21.5528061,0.021,0.029,20.768,0.033,19.557,0.009,17.988,0.004,17.259,0.003
