#AGE= 1.750 EEPS=274
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
108 1.649765 3.8192 3.7288 1.1571 1.8205 1.9614 1.7730 1.7536 1.7812 1.8065 1.8217
109 1.651297 3.8198 3.7264 1.1620 1.8089 1.9481 1.7612 1.7427 1.7705 1.7961 1.8097
110 1.652440 3.8206 3.7255 1.1664 1.7984 1.9352 1.7505 1.7333 1.7617 1.7875 1.7989
111 1.653311 3.8216 3.7255 1.1706 1.7890 1.9226 1.7407 1.7253 1.7542 1.7805 1.7889
112 1.653338 3.8218 3.7257 1.1713 1.7875 1.9205 1.7391 1.7241 1.7532 1.7795 1.7873
113 1.653358 3.8220 3.7260 1.1720 1.7857 1.9177 1.7372 1.7226 1.7518 1.7784 1.7852
114 1.653369 3.8223 3.7263 1.1727 1.7840 1.9153 1.7355 1.7213 1.7507 1.7773 1.7835
115 1.653379 3.8225 3.7266 1.1735 1.7824 1.9126 1.7337 1.7200 1.7495 1.7763 1.7817
116 1.653393 3.8230 3.7272 1.1745 1.7801 1.9092 1.7313 1.7183 1.7481 1.7751 1.7792
117 1.653412 3.8233 3.7278 1.1755 1.7780 1.9058 1.7290 1.7167 1.7467 1.7738 1.7768
118 1.653432 3.8237 3.7284 1.1765 1.7758 1.9024 1.7267 1.7151 1.7453 1.7726 1.7745
119 1.653456 3.8242 3.7290 1.1777 1.7733 1.8984 1.7240 1.7133 1.7437 1.7712 1.7716
120 1.653482 3.8248 3.7300 1.1791 1.7704 1.8937 1.7209 1.7111 1.7420 1.7697 1.7685
121 1.653510 3.8253 3.7308 1.1804 1.7676 1.8892 1.7180 1.7091 1.7402 1.7682 1.7654
122 1.653540 3.8261 3.7320 1.1822 1.7639 1.8832 1.7141 1.7065 1.7380 1.7662 1.7613
123 1.653573 3.8268 3.7331 1.1839 1.7603 1.8775 1.7102 1.7038 1.7357 1.7643 1.7573
124 1.653608 3.8276 3.7345 1.1859 1.7562 1.8707 1.7059 1.7009 1.7332 1.7622 1.7528
125 1.653643 3.8286 3.7361 1.1881 1.7516 1.8633 1.7011 1.6977 1.7306 1.7599 1.7477
126 1.653677 3.8296 3.7378 1.1906 1.7467 1.8550 1.6958 1.6943 1.7279 1.7574 1.7422
127 1.653711 3.8309 3.7399 1.1932 1.7414 1.8460 1.6901 1.6907 1.7248 1.7549 1.7362
128 1.653744 3.8321 3.7422 1.1962 1.7354 1.8360 1.6838 1.6868 1.7215 1.7520 1.7296
129 1.653771 3.8335 3.7447 1.1994 1.7290 1.8249 1.6770 1.6824 1.7180 1.7489 1.7224
130 1.653794 3.8352 3.7475 1.2030 1.7217 1.8127 1.6695 1.6777 1.7140 1.7456 1.7144
131 1.653808 3.8370 3.7507 1.2071 1.7140 1.7994 1.6611 1.6727 1.7099 1.7419 1.7056
132 1.653815 3.8389 3.7541 1.2113 1.7055 1.7849 1.6523 1.6672 1.7054 1.7380 1.6962
133 1.653805 3.8410 3.7576 1.2162 1.6960 1.7689 1.6423 1.6609 1.7001 1.7333 1.6856
134 1.653784 3.8432 3.7612 1.2213 1.6859 1.7519 1.6316 1.6543 1.6945 1.7284 1.6744
