#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
96 1.038100 3.7622 4.3486 0.1078 4.3759 4.7557 4.3405 4.2275 4.2184 4.2179 4.4120
97 1.041291 3.7627 4.3439 0.1160 4.3554 4.7330 4.3198 4.2078 4.1992 4.1990 4.3912
98 1.045142 3.7633 4.3383 0.1255 4.3320 4.7071 4.2961 4.1850 4.1769 4.1770 4.3673
99 1.061806 3.7642 4.3140 0.1598 4.2463 4.6175 4.2102 4.1004 4.0930 4.0935 4.2811
100 1.068456 3.7647 4.3035 0.1753 4.2080 4.5770 4.1718 4.0628 4.0559 4.0567 4.2425
101 1.077328 3.7651 4.2882 0.1960 4.1564 4.5232 4.1199 4.0117 4.0051 4.0062 4.1905
102 1.087955 3.7655 4.2689 0.2210 4.0941 4.4592 4.0576 3.9499 3.9435 3.9448 4.1280
103 1.097997 3.7658 4.2509 0.2443 4.0361 4.3998 3.9995 3.8924 3.8861 3.8876 4.0698
104 1.104696 3.7661 4.2389 0.2602 3.9965 4.3589 3.9598 3.8532 3.8472 3.8487 4.0300
105 1.108179 3.7664 4.2316 0.2701 3.9719 4.3328 3.9351 3.8289 3.8232 3.8250 4.0051
106 1.110465 3.7669 4.2262 0.2781 3.9522 4.3113 3.9152 3.8098 3.8044 3.8063 3.9852
107 1.112230 3.7673 4.2216 0.2850 3.9347 4.2919 3.8975 3.7928 3.7878 3.7901 3.9674
108 1.113343 3.7678 4.2179 0.2911 3.9198 4.2751 3.8824 3.7785 3.7739 3.7764 3.9522
109 1.114053 3.7682 4.2147 0.2966 3.9064 4.2598 3.8689 3.7657 3.7615 3.7642 3.9384
110 1.114603 3.7687 4.2117 0.3017 3.8937 4.2452 3.8559 3.7535 3.7498 3.7527 3.9254
111 1.115052 3.7692 4.2088 0.3067 3.8814 4.2309 3.8435 3.7419 3.7385 3.7417 3.9128
112 1.115402 3.7697 4.2057 0.3119 3.8687 4.2160 3.8305 3.7296 3.7267 3.7302 3.8996
113 1.115656 3.7702 4.2027 0.3170 3.8561 4.2014 3.8177 3.7177 3.7153 3.7189 3.8868
114 1.115881 3.7707 4.1997 0.3220 3.8436 4.1870 3.8051 3.7059 3.7038 3.7077 3.8740
115 1.116116 3.7711 4.1966 0.3271 3.8312 4.1726 3.7924 3.6940 3.6923 3.6965 3.8613
116 1.116534 3.7716 4.1933 0.3323 3.8183 4.1579 3.7793 3.6816 3.6804 3.6849 3.8481
117 1.117452 3.7720 4.1897 0.3377 3.8050 4.1429 3.7658 3.6687 3.6678 3.6724 3.8344
118 1.118539 3.7722 4.1859 0.3430 3.7919 4.1288 3.7526 3.6560 3.6552 3.6600 3.8212
119 1.119599 3.7725 4.1820 0.3481 3.7792 4.1152 3.7398 3.6435 3.6429 3.6478 3.8083
120 1.120595 3.7726 4.1781 0.3532 3.7667 4.1019 3.7273 3.6312 3.6307 3.6357 3.7957
121 1.121511 3.7727 4.1740 0.3582 3.7542 4.0888 3.7148 3.6189 3.6186 3.6236 3.7832
122 1.122403 3.7729 4.1698 0.3632 3.7416 4.0757 3.7022 3.6066 3.6064 3.6114 3.7705
123 1.123569 3.7729 4.1653 0.3684 3.7289 4.0627 3.6894 3.5938 3.5936 3.5986 3.7577
124 1.124971 3.7728 4.1605 0.3733 3.7164 4.0505 3.6770 3.5813 3.5810 3.5860 3.7453
125 1.126437 3.7727 4.1556 0.3783 3.7041 4.0387 3.6647 3.5688 3.5683 3.5733 3.7331
126 1.127965 3.7725 4.1505 0.3832 3.6918 4.0270 3.6524 3.5563 3.5557 3.5605 3.7208
127 1.129628 3.7723 4.1453 0.3881 3.6793 4.0154 3.6401 3.5435 3.5427 3.5475 3.7086
128 1.131466 3.7720 4.1401 0.3932 3.6667 4.0039 3.6278 3.5308 3.5297 3.5343 3.6962
129 1.133363 3.7718 4.1348 0.3981 3.6542 3.9924 3.6154 3.5180 3.5167 3.5212 3.6839
130 1.135292 3.7716 4.1296 0.4031 3.6417 3.9807 3.6030 3.5053 3.5036 3.5080 3.6715
131 1.137236 3.7714 4.1245 0.4081 3.6291 3.9690 3.5905 3.4924 3.4906 3.4948 3.6591
132 1.139161 3.7713 4.1198 0.4132 3.6165 3.9567 3.5779 3.4796 3.4777 3.4819 3.6465
133 1.141042 3.7711 4.1147 0.4183 3.6036 3.9445 3.5652 3.4666 3.4645 3.4686 3.6338
134 1.142910 3.7709 4.1093 0.4235 3.5906 3.9324 3.5522 3.4533 3.4511 3.4550 3.6209
135 1.144785 3.7706 4.1037 0.4288 3.5773 3.9201 3.5392 3.4399 3.4373 3.4412 3.6078
136 1.146659 3.7704 4.0982 0.4341 3.5640 3.9077 3.5260 3.4262 3.4234 3.4272 3.5946
137 1.148527 3.7701 4.0923 0.4395 3.5504 3.8952 3.5125 3.4124 3.4093 3.4129 3.5813
138 1.150384 3.7699 4.0863 0.4454 3.5358 3.8815 3.4981 3.3975 3.3942 3.3977 3.5669
139 1.152225 3.7697 4.0802 0.4512 3.5209 3.8673 3.4832 3.3824 3.3788 3.3822 3.5521
140 1.154040 3.7694 4.0742 0.4567 3.5071 3.8546 3.4696 3.3682 3.3644 3.3676 3.5385
141 1.155802 3.7690 4.0682 0.4622 3.4932 3.8418 3.4558 3.3540 3.3499 3.3531 3.5248
142 1.157511 3.7687 4.0618 0.4679 3.4791 3.8290 3.4419 3.3395 3.3350 3.3380 3.5109
143 1.159184 3.7683 4.0552 0.4734 3.4650 3.8165 3.4279 3.3249 3.3201 3.3228 3.4971
144 1.160824 3.7678 4.0485 0.4790 3.4511 3.8043 3.4143 3.3105 3.3052 3.3077 3.4835
145 1.162435 3.7674 4.0418 0.4843 3.4375 3.7928 3.4011 3.2964 3.2907 3.2929 3.4703
146 1.164021 3.7668 4.0351 0.4895 3.4243 3.7815 3.3881 3.2827 3.2765 3.2785 3.4574
147 1.165584 3.7663 4.0285 0.4947 3.4114 3.7707 3.3754 3.2691 3.2625 3.2642 3.4449
148 1.167132 3.7657 4.0216 0.4997 3.3987 3.7602 3.3630 3.2557 3.2485 3.2499 3.4325
149 1.168666 3.7650 4.0147 0.5046 3.3863 3.7503 3.3509 3.2426 3.2347 3.2358 3.4205
150 1.170187 3.7644 4.0076 0.5094 3.3741 3.7411 3.3392 3.2296 3.2211 3.2218 3.4090
151 1.171702 3.7636 4.0002 0.5140 3.3624 3.7327 3.3279 3.2170 3.2077 3.2080 3.3978
152 1.173211 3.7627 3.9928 0.5185 3.3511 3.7248 3.3170 3.2048 3.1946 3.1945 3.3871
153 1.174715 3.7617 3.9852 0.5228 3.3402 3.7179 3.3067 3.1928 3.1817 3.1811 3.3770
154 1.176220 3.7606 3.9774 0.5268 3.3300 3.7118 3.2970 3.1814 3.1693 3.1681 3.3674
155 1.177725 3.7594 3.9694 0.5306 3.3205 3.7069 3.2881 3.1706 3.1573 3.1555 3.3587
156 1.179228 3.7581 3.9613 0.5340 3.3118 3.7035 3.2802 3.1605 3.1460 3.1435 3.3510
157 1.180726 3.7566 3.9529 0.5369 3.3044 3.7022 3.2735 3.1515 3.1355 3.1323 3.3446
158 1.182205 3.7549 3.9443 0.5392 3.2987 3.7034 3.2687 3.1439 3.1263 3.1222 3.3401
159 1.183630 3.7529 3.9359 0.5406 3.2952 3.7075 3.2663 3.1383 3.1189 3.1139 3.3380
160 1.184954 3.7510 3.9279 0.5411 3.2942 3.7149 3.2664 3.1351 3.1139 3.1078 3.3385
161 1.186144 3.7489 3.9205 0.5406 3.2957 3.7250 3.2691 3.1344 3.1110 3.1038 3.3414
162 1.187753 3.7456 3.9104 0.5384 3.3016 3.7449 3.2769 3.1368 3.1102 3.1014 3.3499
163 1.189297 3.7419 3.9004 0.5339 3.3140 3.7743 3.2917 3.1448 3.1145 3.1038 3.3651
164 1.190774 3.7375 3.8904 0.5269 3.3329 3.8132 3.3133 3.1589 3.1240 3.1112 3.3875
165 1.192174 3.7327 3.8805 0.5180 3.3576 3.8605 3.3414 3.1782 3.1384 3.1229 3.4162
166 1.193513 3.7275 3.8703 0.5078 3.3863 3.9137 3.3737 3.2012 3.1560 3.1376 3.4490
167 1.194844 3.7219 3.8587 0.4976 3.4163 3.9705 3.4079 3.2252 3.1741 3.1526 3.4837
168 1.196243 3.7159 3.8440 0.4886 3.4445 4.0285 3.4408 3.2469 3.1893 3.1639 3.5171
169 1.197813 3.7095 3.8236 0.4840 3.4636 4.0806 3.4655 3.2593 3.1945 3.1649 3.5421
170 1.199494 3.7035 3.7969 0.4877 3.4625 4.1109 3.4700 3.2520 3.1804 3.1466 3.5465
171 1.200988 3.6993 3.7692 0.4990 3.4408 4.1122 3.4525 3.2258 3.1492 3.1123 3.5288
172 1.202270 3.6963 3.7433 0.5136 3.4091 4.0968 3.4239 3.1912 3.1109 3.0719 3.5002
173 1.203421 3.6942 3.7188 0.5296 3.3726 4.0726 3.3898 3.1524 3.0695 3.0288 3.4659
174 1.204479 3.6925 3.6955 0.5466 3.3333 4.0427 3.3524 3.1113 3.0262 2.9844 3.4282
175 1.205472 3.6911 3.6728 0.5641 3.2923 4.0095 3.3129 3.0689 2.9820 2.9391 3.3886
176 1.206414 3.6899 3.6507 0.5819 3.2500 3.9738 3.2721 3.0255 2.9371 2.8933 3.3476
177 1.207314 3.6889 3.6290 0.5999 3.2069 3.9361 3.2302 2.9814 2.8917 2.8473 3.3055
178 1.208180 3.6881 3.6077 0.6181 3.1631 3.8972 3.1875 2.9368 2.8459 2.8009 3.2627
179 1.209016 3.6873 3.5865 0.6364 3.1188 3.8573 3.1442 2.8918 2.7998 2.7544 3.2192
180 1.209823 3.6866 3.5655 0.6548 3.0741 3.8164 3.1004 2.8464 2.7534 2.7075 3.1752
181 1.210606 3.6860 3.5447 0.6734 3.0290 3.7747 3.0561 2.8007 2.7069 2.6606 3.1308
182 1.211221 3.6855 3.5280 0.6885 2.9923 3.7405 3.0201 2.7635 2.6690 2.6226 3.0946
183 1.211835 3.6850 3.5108 0.7040 2.9545 3.7052 2.9829 2.7252 2.6301 2.5834 3.0573
184 1.212450 3.6845 3.4932 0.7199 2.9158 3.6690 2.9448 2.6860 2.5902 2.5432 3.0190
185 1.213065 3.6841 3.4751 0.7363 2.8759 3.6318 2.9056 2.6457 2.5492 2.5020 2.9797
186 1.213677 3.6835 3.4564 0.7532 2.8346 3.5933 2.8650 2.6040 2.5067 2.4592 2.9390
187 1.214287 3.6830 3.4371 0.7706 2.7922 3.5537 2.8233 2.5611 2.4631 2.4153 2.8972
188 1.214896 3.6825 3.4173 0.7885 2.7485 3.5128 2.7803 2.5168 2.4182 2.3700 2.8539
189 1.215502 3.6820 3.3969 0.8070 2.7035 3.4707 2.7361 2.4714 2.3719 2.3235 2.8095
190 1.216104 3.6814 3.3759 0.8260 2.6571 3.4273 2.6904 2.4244 2.3242 2.2754 2.7637
191 1.216704 3.6808 3.3542 0.8456 2.6094 3.3828 2.6436 2.3763 2.2752 2.2261 2.7167
192 1.217296 3.6802 3.3317 0.8659 2.5600 3.3369 2.5950 2.3262 2.2243 2.1749 2.6680
193 1.217885 3.6796 3.3086 0.8866 2.5095 3.2898 2.5453 2.2751 2.1722 2.1225 2.6181
194 1.218467 3.6789 3.2847 0.9081 2.4572 3.2413 2.4940 2.2222 2.1185 2.0683 2.5666
195 1.219043 3.6782 3.2601 0.9302 2.4036 3.1916 2.4414 2.1680 2.0633 2.0127 2.5137
196 1.219611 3.6775 3.2345 0.9529 2.3486 3.1409 2.3874 2.1122 2.0064 1.9554 2.4595
197 1.220170 3.6767 3.2081 0.9763 2.2917 3.0886 2.3316 2.0547 1.9478 1.8963 2.4036
198 1.220718 3.6758 3.1808 1.0004 2.2331 3.0348 2.2742 1.9952 1.8871 1.8351 2.3459
199 1.221256 3.6749 3.1527 1.0253 2.1731 2.9799 2.2155 1.9344 1.8251 1.7725 2.2868
200 1.221782 3.6740 3.1238 1.0507 2.1117 2.9238 2.1554 1.8721 1.7615 1.7083 2.2264
201 1.222295 3.6730 3.0938 1.0769 2.0486 2.8666 2.0937 1.8080 1.6960 1.6421 2.1645
202 1.222794 3.6720 3.0629 1.1037 1.9839 2.8081 2.0306 1.7423 1.6288 1.5742 2.1009
203 1.223280 3.6709 3.0312 1.1313 1.9178 2.7486 1.9662 1.6753 1.5601 1.5048 2.0362
204 1.223751 3.6698 2.9987 1.1593 1.8504 2.6881 1.9005 1.6067 1.4899 1.4337 1.9701
205 1.224204 3.6685 2.9650 1.1882 1.7816 2.6269 1.8336 1.5367 1.4180 1.3610 1.9028
206 1.224643 3.6672 2.9307 1.2175 1.7116 2.5649 1.7657 1.4655 1.3448 1.2868 1.8344
207 1.225065 3.6659 2.8955 1.2473 1.6404 2.5022 1.6968 1.3930 1.2703 1.2112 1.7649
