#AGE= 3.000 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
128 1.452431 3.7966 3.8790 0.8606 2.5215 2.7537 2.4760 2.4201 2.4363 2.4518 2.5352
129 1.452639 3.7975 3.8768 0.8664 2.5077 2.7369 2.4619 2.4075 2.4244 2.4403 2.5209
130 1.452825 3.7984 3.8746 0.8723 2.4937 2.7196 2.4475 2.3946 2.4121 2.4284 2.5064
131 1.452990 3.7992 3.8722 0.8783 2.4795 2.7023 2.4330 2.3814 2.3996 2.4164 2.4917
132 1.453137 3.8001 3.8696 0.8844 2.4650 2.6847 2.4182 2.3681 2.3868 2.4040 2.4766
133 1.453270 3.8010 3.8669 0.8905 2.4503 2.6671 2.4033 2.3545 2.3738 2.3915 2.4615
134 1.453395 3.8018 3.8642 0.8966 2.4355 2.6494 2.3883 2.3409 2.3609 2.3789 2.4463
135 1.453510 3.8027 3.8614 0.9028 2.4209 2.6317 2.3733 2.3272 2.3478 2.3663 2.4311
136 1.453613 3.8034 3.8584 0.9089 2.4061 2.6142 2.3583 2.3134 2.3347 2.3535 2.4158
137 1.453707 3.8042 3.8554 0.9152 2.3913 2.5967 2.3431 2.2997 2.3213 2.3406 2.4005
138 1.453798 3.8050 3.8524 0.9212 2.3768 2.5796 2.3284 2.2862 2.3084 2.3280 2.3856
139 1.453881 3.8057 3.8493 0.9272 2.3623 2.5627 2.3137 2.2726 2.2954 2.3153 2.3707
140 1.453960 3.8064 3.8460 0.9334 2.3479 2.5458 2.2991 2.2590 2.2823 2.3026 2.3559
141 1.454043 3.8074 3.8413 0.9421 2.3268 2.5212 2.2777 2.2393 2.2632 2.2839 2.3342
142 1.454174 3.8075 3.8422 0.9414 2.3285 2.5227 2.2794 2.2410 2.2650 2.2857 2.3358
143 1.454226 3.8067 3.8462 0.9347 2.3446 2.5410 2.2957 2.2563 2.2797 2.3002 2.3523
144 1.454270 3.8064 3.8508 0.9288 2.3589 2.5563 2.3101 2.2702 2.2935 2.3139 2.3669
145 1.454314 3.8059 3.8556 0.9220 2.3754 2.5744 2.3267 2.2859 2.3090 2.3290 2.3836
146 1.454374 3.8046 3.8588 0.9139 2.3946 2.5979 2.3462 2.3035 2.3257 2.3452 2.4035
147 1.454471 3.8017 3.8496 0.9111 2.3987 2.6120 2.3513 2.3040 2.3240 2.3420 2.4094
148 1.454551 3.7992 3.8345 0.9164 2.3835 2.6051 2.3371 2.2859 2.3039 2.3206 2.3955
149 1.454688 3.7968 3.8187 0.9222 2.3671 2.5973 2.3216 2.2666 2.2826 2.2980 2.3807
150 1.454952 3.7936 3.8028 0.9259 2.3560 2.5974 2.3117 2.2517 2.2652 2.2790 2.3714
151 1.455272 3.7910 3.7898 0.9289 2.3467 2.5973 2.3034 2.2393 2.2508 2.2633 2.3638
152 1.455621 3.7894 3.7801 0.9322 2.3372 2.5936 2.2945 2.2280 2.2381 2.2499 2.3553
153 1.455972 3.7884 3.7728 0.9349 2.3296 2.5902 2.2873 2.2188 2.2280 2.2393 2.3483
