#AGE=12.000 EEPS=267
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
133 0.954815 3.7291 4.2553 0.0324 4.5561 5.1208 4.5354 4.3618 4.3224 4.3087 4.6191
134 0.956346 3.7293 4.2502 0.0390 4.5394 5.1032 4.5186 4.3453 4.3061 4.2926 4.6023
135 0.957879 3.7294 4.2448 0.0457 4.5227 5.0855 4.5018 4.3288 4.2897 4.2763 4.5854
136 0.959410 3.7296 4.2393 0.0524 4.5059 5.0679 4.4849 4.3121 4.2732 4.2599 4.5685
137 0.960939 3.7297 4.2338 0.0591 4.4890 5.0503 4.4679 4.2953 4.2565 4.2434 4.5515
138 0.962470 3.7298 4.2280 0.0659 4.4720 5.0328 4.4509 4.2785 4.2397 4.2267 4.5345
139 0.963996 3.7299 4.2222 0.0728 4.4549 5.0152 4.4338 4.2615 4.2228 4.2098 4.5173
140 0.965519 3.7300 4.2162 0.0795 4.4378 4.9977 4.4167 4.2445 4.2058 4.1929 4.5001
141 0.967043 3.7300 4.2101 0.0864 4.4206 4.9803 4.3995 4.2273 4.1886 4.1757 4.4829
142 0.968561 3.7300 4.2038 0.0934 4.4033 4.9630 4.3822 4.2101 4.1713 4.1585 4.4657
143 0.970078 3.7299 4.1974 0.1003 4.3860 4.9459 4.3650 4.1927 4.1539 4.1411 4.4484
144 0.971587 3.7298 4.1907 0.1074 4.3686 4.9288 4.3477 4.1752 4.1363 4.1235 4.4311
145 0.973092 3.7297 4.1839 0.1144 4.3512 4.9119 4.3305 4.1578 4.1187 4.1057 4.4138
146 0.974594 3.7295 4.1768 0.1214 4.3338 4.8951 4.3132 4.1401 4.1008 4.0879 4.3965
147 0.976091 3.7293 4.1696 0.1284 4.3163 4.8787 4.2959 4.1225 4.0830 4.0700 4.3792
148 0.977586 3.7290 4.1621 0.1356 4.2989 4.8625 4.2788 4.1048 4.0649 4.0518 4.3621
149 0.979073 3.7288 4.1543 0.1427 4.2815 4.8466 4.2616 4.0870 4.0468 4.0335 4.3449
150 0.980561 3.7283 4.1464 0.1497 4.2641 4.8311 4.2446 4.0692 4.0285 4.0150 4.3279
151 0.982044 3.7279 4.1380 0.1568 4.2467 4.8159 4.2276 4.0514 4.0101 3.9964 4.3109
152 0.983530 3.7273 4.1294 0.1639 4.2294 4.8013 4.2108 4.0335 3.9917 3.9776 4.2941
153 0.985013 3.7267 4.1204 0.1711 4.2123 4.7872 4.1941 4.0157 3.9731 3.9588 4.2774
154 0.986505 3.7259 4.1109 0.1782 4.1953 4.7741 4.1778 3.9979 3.9543 3.9396 4.2611
155 0.988006 3.7250 4.1009 0.1853 4.1785 4.7616 4.1618 3.9802 3.9356 3.9204 4.2451
156 0.989524 3.7239 4.0903 0.1922 4.1621 4.7505 4.1462 3.9625 3.9168 3.9009 4.2296
157 0.991068 3.7226 4.0788 0.1991 4.1460 4.7410 4.1312 3.9451 3.8979 3.8813 4.2147
158 0.992659 3.7210 4.0662 0.2059 4.1307 4.7338 4.1172 3.9280 3.8790 3.8614 4.2007
159 0.994304 3.7188 4.0520 0.2124 4.1165 4.7304 4.1049 3.9116 3.8603 3.8414 4.1884
160 0.996021 3.7161 4.0355 0.2183 4.1048 4.7332 4.0957 3.8969 3.8425 3.8218 4.1793
161 0.997758 3.7123 4.0167 0.2229 4.0978 4.7461 4.0922 3.8859 3.8273 3.8040 4.1757
162 0.998972 3.7091 4.0026 0.2245 4.0984 4.7648 4.0960 3.8829 3.8206 3.7949 4.1795
163 1.000189 3.7049 3.9850 0.2261 4.1007 4.7904 4.1025 3.8807 3.8136 3.7848 4.1858
164 1.001407 3.6999 3.9640 0.2277 4.1050 4.8236 4.1120 3.8796 3.8067 3.7738 4.1951
165 1.002624 3.6943 3.9384 0.2313 4.1061 4.8587 4.1193 3.8745 3.7948 3.7572 4.2020
166 1.003808 3.6887 3.9076 0.2400 4.0956 4.8835 4.1158 3.8578 3.7711 3.7284 4.1977
