#AGE= 2.000 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
83 1.566420 3.7957 3.9608 0.8079 2.6229 2.8891 2.5680 2.5101 2.5314 2.5498 2.6372
84 1.571264 3.7950 3.9537 0.8140 2.6071 2.8755 2.5524 2.4936 2.5144 2.5326 2.6218
85 1.576002 3.7944 3.9465 0.8200 2.5918 2.8625 2.5374 2.4776 2.4978 2.5157 2.6069
86 1.580670 3.7938 3.9393 0.8258 2.5768 2.8500 2.5226 2.4618 2.4815 2.4989 2.5923
87 1.585307 3.7931 3.9321 0.8316 2.5620 2.8377 2.5081 2.4461 2.4652 2.4824 2.5779
88 1.589932 3.7923 3.9248 0.8372 2.5474 2.8257 2.4938 2.4306 2.4491 2.4659 2.5637
89 1.594465 3.7916 3.9175 0.8428 2.5331 2.8141 2.4798 2.4154 2.4332 2.4497 2.5499
90 1.598851 3.7908 3.9101 0.8482 2.5191 2.8031 2.4661 2.4005 2.4177 2.4338 2.5365
91 1.603123 3.7899 3.9029 0.8534 2.5057 2.7928 2.4531 2.3862 2.4026 2.4183 2.5236
92 1.607316 3.7891 3.8954 0.8584 2.4926 2.7830 2.4404 2.3719 2.3877 2.4030 2.5111
93 1.611470 3.7882 3.8880 0.8634 2.4796 2.7734 2.4278 2.3579 2.3728 2.3877 2.4987
94 1.615617 3.7873 3.8805 0.8683 2.4667 2.7641 2.4153 2.3438 2.3581 2.3725 2.4864
95 1.619777 3.7863 3.8729 0.8733 2.4539 2.7549 2.4028 2.3298 2.3432 2.3572 2.4742
96 1.623997 3.7854 3.8652 0.8783 2.4407 2.7453 2.3901 2.3155 2.3280 2.3416 2.4616
97 1.628287 3.7845 3.8574 0.8835 2.4272 2.7356 2.3770 2.3008 2.3126 2.3257 2.4487
98 1.632669 3.7836 3.8495 0.8890 2.4132 2.7251 2.3633 2.2857 2.2966 2.3093 2.4353
99 1.637116 3.7827 3.8415 0.8947 2.3985 2.7138 2.3490 2.2699 2.2801 2.2924 2.4211
100 1.641478 3.7820 3.8338 0.9007 2.3832 2.7015 2.3341 2.2537 2.2632 2.2752 2.4064
101 1.645486 3.7814 3.8265 0.9066 2.3681 2.6885 2.3192 2.2378 2.2468 2.2585 2.3916
102 1.648922 3.7810 3.8204 0.9123 2.3537 2.6756 2.3051 2.2231 2.2318 2.2433 2.3775
103 1.651778 3.7808 3.8152 0.9175 2.3405 2.6630 2.2920 2.2098 2.2183 2.2298 2.3645
104 1.654098 3.7809 3.8110 0.9223 2.3287 2.6511 2.2801 2.1978 2.2064 2.2178 2.3526
105 1.655939 3.7809 3.8075 0.9266 2.3179 2.6400 2.2693 2.1873 2.1958 2.2072 2.3418
106 1.657396 3.7811 3.8047 0.9306 2.3081 2.6293 2.2594 2.1778 2.1865 2.1980 2.3319
107 1.658643 3.7813 3.8022 0.9343 2.2990 2.6192 2.2502 2.1688 2.1777 2.1894 2.3225
108 1.659713 3.7816 3.8000 0.9378 2.2902 2.6093 2.2413 2.1605 2.1696 2.1814 2.3136
109 1.660644 3.7819 3.7981 0.9413 2.2818 2.5995 2.2328 2.1526 2.1619 2.1738 2.3050
110 1.661462 3.7823 3.7963 0.9445 2.2739 2.5902 2.2247 2.1450 2.1546 2.1666 2.2968
111 1.662185 3.7826 3.7948 0.9477 2.2661 2.5809 2.2168 2.1377 2.1476 2.1597 2.2888
112 1.662495 3.7828 3.7940 0.9492 2.2625 2.5767 2.2131 2.1344 2.1444 2.1566 2.2851
113 1.662805 3.7830 3.7933 0.9508 2.2585 2.5718 2.2090 2.1307 2.1409 2.1531 2.2809
114 1.663113 3.7832 3.7926 0.9524 2.2548 2.5672 2.2052 2.1272 2.1374 2.1499 2.2770
115 1.663422 3.7834 3.7918 0.9540 2.2509 2.5626 2.2012 2.1236 2.1340 2.1465 2.2730
116 1.663731 3.7837 3.7911 0.9558 2.2462 2.5568 2.1965 2.1192 2.1300 2.1425 2.2682
117 1.664037 3.7839 3.7903 0.9577 2.2416 2.5512 2.1918 2.1150 2.1259 2.1386 2.2635
118 1.664344 3.7841 3.7895 0.9596 2.2370 2.5454 2.1870 2.1107 2.1218 2.1346 2.2587
119 1.664650 3.7844 3.7887 0.9619 2.2316 2.5386 2.1816 2.1058 2.1172 2.1301 2.2531
120 1.664955 3.7848 3.7878 0.9641 2.2263 2.5321 2.1761 2.1010 2.1126 2.1257 2.2476
121 1.665257 3.7851 3.7870 0.9664 2.2206 2.5249 2.1703 2.0957 2.1076 2.1209 2.2416
122 1.665558 3.7856 3.7861 0.9690 2.2144 2.5168 2.1638 2.0900 2.1023 2.1156 2.2351
123 1.665855 3.7860 3.7853 0.9717 2.2079 2.5087 2.1572 2.0842 2.0968 2.1103 2.2283
124 1.666151 3.7865 3.7844 0.9746 2.2007 2.4994 2.1498 2.0776 2.0906 2.1044 2.2208
125 1.666439 3.7870 3.7834 0.9778 2.1932 2.4898 2.1421 2.0708 2.0842 2.0983 2.2130
126 1.666722 3.7876 3.7823 0.9813 2.1848 2.4789 2.1334 2.0632 2.0771 2.0913 2.2041
127 1.666998 3.7882 3.7813 0.9849 2.1759 2.4674 2.1243 2.0552 2.0696 2.0841 2.1949
128 1.667265 3.7890 3.7802 0.9889 2.1663 2.4549 2.1143 2.0465 2.0614 2.0763 2.1848
129 1.667520 3.7898 3.7790 0.9933 2.1558 2.4412 2.1035 2.0371 2.0526 2.0678 2.1737
130 1.667757 3.7906 3.7777 0.9981 2.1443 2.4264 2.0917 2.0268 2.0431 2.0586 2.1617
131 1.667979 3.7915 3.7764 1.0033 2.1322 2.4105 2.0792 2.0159 2.0328 2.0488 2.1490
132 1.668185 3.7925 3.7750 1.0086 2.1194 2.3938 2.0660 2.0044 2.0221 2.0385 2.1355
133 1.668376 3.7936 3.7738 1.0143 2.1060 2.3764 2.0523 1.9924 2.0109 2.0278 2.1215
134 1.668551 3.7947 3.7724 1.0200 2.0921 2.3583 2.0380 1.9800 1.9994 2.0168 2.1070
135 1.668708 3.7958 3.7710 1.0262 2.0779 2.3396 2.0232 1.9671 1.9874 2.0053 2.0919
136 1.668844 3.7970 3.7693 1.0324 2.0630 2.3204 2.0079 1.9538 1.9749 1.9934 2.0763
137 1.668964 3.7982 3.7676 1.0388 2.0477 2.3007 1.9922 1.9401 1.9621 1.9811 2.0604
138 1.669070 3.7994 3.7659 1.0454 2.0324 2.2808 1.9765 1.9263 1.9492 1.9687 2.0443
139 1.669163 3.8006 3.7642 1.0519 2.0168 2.2607 1.9605 1.9123 1.9361 1.9562 2.0279
140 1.669245 3.8018 3.7622 1.0586 2.0011 2.2406 1.9443 1.8982 1.9228 1.9434 2.0115
141 1.669317 3.8029 3.7603 1.0653 1.9852 2.2203 1.9280 1.8839 1.9093 1.9305 1.9949
142 1.669382 3.8041 3.7582 1.0721 1.9692 2.2001 1.9117 1.8695 1.8958 1.9175 1.9783
143 1.669440 3.8053 3.7561 1.0789 1.9533 2.1799 1.8954 1.8551 1.8823 1.9045 1.9617
144 1.669494 3.8064 3.7537 1.0859 1.9365 2.1586 1.8782 1.8400 1.8679 1.8906 1.9442
145 1.669552 3.8077 3.7511 1.0935 1.9187 2.1360 1.8600 1.8240 1.8528 1.8760 1.9256
146 1.669642 3.8086 3.7510 1.0973 1.9100 2.1239 1.8510 1.8166 1.8460 1.8696 1.9163
147 1.669701 3.8083 3.7538 1.0932 1.9199 2.1349 1.8609 1.8259 1.8552 1.8786 1.9263
148 1.669735 3.8078 3.7565 1.0884 1.9313 2.1484 1.8726 1.8366 1.8655 1.8887 1.9381
149 1.669771 3.8070 3.7591 1.0829 1.9446 2.1645 1.8860 1.8488 1.8771 1.9001 1.9518
150 1.669803 3.8057 3.7613 1.0757 1.9615 2.1862 1.9035 1.8640 1.8915 1.9139 1.9696
151 1.669874 3.8031 3.7538 1.0724 1.9675 2.2018 1.9102 1.8664 1.8920 1.9131 1.9771
152 1.669960 3.8005 3.7406 1.0755 1.9577 2.2011 1.9014 1.8534 1.8771 1.8970 1.9689
153 1.670071 3.7978 3.7278 1.0773 1.9512 2.2045 1.8959 1.8436 1.8651 1.8837 1.9640
154 1.670209 3.7953 3.7138 1.0813 1.9394 2.2019 1.8852 1.8287 1.8482 1.8655 1.9538
155 1.670424 3.7923 3.6986 1.0848 1.9287 2.2020 1.8755 1.8143 1.8315 1.8475 1.9450
156 1.670681 3.7901 3.6872 1.0874 1.9209 2.2029 1.8687 1.8037 1.8189 1.8339 1.9386
157 1.670960 3.7882 3.6783 1.0891 1.9159 2.2050 1.8644 1.7962 1.8100 1.8241 1.9348
158 1.671256 3.7866 3.6708 1.0900 1.9124 2.2083 1.8617 1.7906 1.8030 1.8164 1.9324
159 1.671566 3.7851 3.6642 1.0906 1.9104 2.2124 1.8603 1.7864 1.7976 1.8104 1.9313
160 1.671884 3.7837 3.6588 1.0907 1.9094 2.2170 1.8599 1.7837 1.7937 1.8060 1.9313
161 1.672205 3.7825 3.6542 1.0906 1.9091 2.2216 1.8600 1.7817 1.7908 1.8026 1.9317
162 1.673075 3.7798 3.6438 1.0899 1.9094 2.2337 1.8617 1.7784 1.7851 1.7956 1.9340
163 1.673940 3.7771 3.6345 1.0887 1.9115 2.2475 1.8652 1.7770 1.7813 1.7907 1.9381
164 1.674796 3.7742 3.6257 1.0865 1.9160 2.2640 1.8709 1.7777 1.7795 1.7878 1.9445
165 1.675639 3.7712 3.6170 1.0831 1.9234 2.2846 1.8798 1.7811 1.7802 1.7874 1.9541
166 1.676456 3.7679 3.6089 1.0783 1.9347 2.3104 1.8928 1.7882 1.7843 1.7901 1.9678
167 1.677236 3.7642 3.6013 1.0717 1.9508 2.3426 1.9108 1.7996 1.7926 1.7969 1.9865
168 1.677965 3.7604 3.5947 1.0631 1.9719 2.3810 1.9339 1.8158 1.8052 1.8081 2.0105
169 1.678633 3.7566 3.5898 1.0526 1.9981 2.4249 1.9623 1.8371 1.8229 1.8241 2.0396
170 1.679233 3.7527 3.5866 1.0406 2.0287 2.4732 1.9952 1.8631 1.8451 1.8449 2.0731
171 1.679770 3.7489 3.5851 1.0271 2.0630 2.5250 2.0318 1.8928 1.8712 1.8696 2.1104
