#AGE= 4.000 EEPS=270
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
182 1.370432 3.6827 3.5524 0.7064 2.9444 3.7621 2.9744 2.7016 2.6051 2.5607 3.0531
183 1.371042 3.6815 3.5270 0.7273 2.8948 3.7195 2.9265 2.6509 2.5526 2.5074 3.0048
184 1.371649 3.6804 3.5017 0.7485 2.8447 3.6761 2.8783 2.5997 2.4998 2.4538 2.9561
185 1.372252 3.6794 3.4765 0.7697 2.7942 3.6320 2.8293 2.5482 2.4468 2.4000 2.9067
186 1.372853 3.6784 3.4513 0.7910 2.7434 3.5873 2.7800 2.4963 2.3935 2.3460 2.8570
187 1.373451 3.6774 3.4262 0.8125 2.6922 3.5419 2.7303 2.4442 2.3399 2.2917 2.8070
188 1.374047 3.6764 3.4010 0.8340 2.6407 3.4963 2.6804 2.3918 2.2861 2.2372 2.7567
189 1.374640 3.6755 3.3759 0.8556 2.5890 3.4503 2.6302 2.3392 2.2321 2.1825 2.7060
190 1.375231 3.6746 3.3506 0.8774 2.5370 3.4039 2.5797 2.2862 2.1777 2.1275 2.6551
191 1.375819 3.6737 3.3252 0.8992 2.4848 3.3574 2.5291 2.2331 2.1232 2.0723 2.6041
192 1.376404 3.6727 3.2998 0.9213 2.4322 3.3106 2.4781 2.1797 2.0683 2.0168 2.5526
193 1.376985 3.6718 3.2741 0.9434 2.3793 3.2634 2.4269 2.1259 2.0131 1.9609 2.5009
194 1.377562 3.6709 3.2481 0.9658 2.3258 3.2157 2.3751 2.0715 1.9571 1.9043 2.4486
195 1.378133 3.6700 3.2219 0.9885 2.2717 3.1675 2.3227 2.0165 1.9007 1.8471 2.3957
196 1.378698 3.6690 3.1952 1.0114 2.2170 3.1189 2.2699 1.9609 1.8435 1.7892 2.3422
197 1.379258 3.6680 3.1683 1.0346 2.1618 3.0700 2.2166 1.9047 1.7857 1.7306 2.2884
198 1.379814 3.6670 3.1411 1.0580 2.1064 3.0210 2.1631 1.8483 1.7275 1.6716 2.2342
199 1.380363 3.6660 3.1134 1.0817 2.0501 2.9713 2.1090 1.7911 1.6686 1.6119 2.1794
200 1.380904 3.6649 3.0853 1.1058 1.9932 2.9213 2.0543 1.7332 1.6088 1.5512 2.1240
201 1.381437 3.6638 3.0566 1.1302 1.9355 2.8706 1.9989 1.6743 1.5481 1.4896 2.0678
202 1.381959 3.6626 3.0274 1.1550 1.8768 2.8194 1.9427 1.6146 1.4863 1.4268 2.0107
203 1.382473 3.6615 2.9977 1.1802 1.8175 2.7677 1.8859 1.5541 1.4237 1.3632 1.9531
204 1.382978 3.6603 2.9673 1.2058 1.7574 2.7157 1.8286 1.4929 1.3602 1.2986 1.8948
205 1.383473 3.6590 2.9364 1.2317 1.6966 2.6632 1.7707 1.4308 1.2957 1.2331 1.8357
206 1.383956 3.6577 2.9049 1.2582 1.6349 2.6103 1.7121 1.3679 1.2303 1.1665 1.7761
207 1.384427 3.6563 2.8728 1.2850 1.5724 2.5568 1.6530 1.3040 1.1639 1.0988 1.7156
208 1.384887 3.6549 2.8401 1.3122 1.5090 2.5030 1.5932 1.2394 1.0964 1.0300 1.6545
209 1.385334 3.6534 2.8068 1.3398 1.4450 2.4489 1.5330 1.1740 1.0280 0.9603 1.5928
210 1.385771 3.6519 2.7730 1.3678 1.3803 2.3943 1.4724 1.1078 0.9588 0.8896 1.5305
211 1.386197 3.6504 2.7387 1.3962 1.3150 2.3397 1.4117 1.0412 0.8889 0.8181 1.4679
212 1.386613 3.6488 2.7039 1.4248 1.2494 2.2850 1.3507 0.9741 0.8182 0.7460 1.4050
213 1.387023 3.6472 2.6689 1.4536 1.1835 2.2304 1.2898 0.9066 0.7472 0.6733 1.3420
214 1.387433 3.6456 2.6337 1.4824 1.1179 2.1764 1.2296 0.8395 0.6763 0.6007 1.2794
215 1.387864 3.6441 2.5993 1.5106 1.0536 2.1236 1.1708 0.7737 0.6067 0.5294 1.2182
216 1.388418 3.6429 2.5722 1.5331 1.0024 2.0809 1.1236 0.7213 0.5514 0.4728 1.1692
217 1.388493 3.6428 2.5715 1.5337 1.0006 2.0793 1.1220 0.7196 0.5496 0.4711 1.1675
218 1.388576 3.6429 2.5717 1.5337 1.0007 2.0791 1.1218 0.7195 0.5498 0.4712 1.1674
219 1.388658 3.6429 2.5731 1.5326 1.0030 2.0808 1.1239 0.7220 0.5524 0.4739 1.1696
220 1.388727 3.6431 2.5756 1.5307 1.0072 2.0841 1.1277 0.7264 0.5571 0.4788 1.1736
221 1.388785 3.6433 2.5786 1.5284 1.0125 2.0882 1.1323 0.7318 0.5629 0.4848 1.1786
222 1.388835 3.6435 2.5819 1.5258 1.0182 2.0926 1.1374 0.7377 0.5692 0.4914 1.1839
223 1.388881 3.6436 2.5853 1.5231 1.0242 2.0973 1.1427 0.7438 0.5758 0.4981 1.1895
224 1.388924 3.6438 2.5888 1.5204 1.0302 2.1019 1.1481 0.7500 0.5826 0.5051 1.1952
225 1.388964 3.6440 2.5923 1.5176 1.0364 2.1067 1.1536 0.7564 0.5893 0.5119 1.2010
226 1.389004 3.6442 2.5957 1.5150 1.0422 2.1113 1.1588 0.7624 0.5958 0.5187 1.2064
227 1.389689 3.6455 2.6181 1.4983 1.0785 2.1375 1.1906 0.8000 0.6365 0.5609 1.2401
228 1.390446 3.6423 2.5504 1.5533 0.9544 2.0370 1.0780 0.6729 0.5015 0.4224 1.1224
