raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
259.5031601,43.1549075,0.005,0.006,18.401,0.005,17.945,0.003,17.794,0.004,17.734,0.002,9.819
259.5034972,43.1416082,0.032,0.045,22.314,0.236,21.78,0.086,21.233,0.029,21.048,0.094,9.777
259.5036419,43.0666323,0.021,0.029,22.33,0.193,21.661,0.041,21.086,0.031,20.767,0.2,10.645
259.5037163,43.2388262,0.191,0.191,10.865,0.006,10.237,0.043,10.225,0.016,9.421,0.146,11.542
259.5037165,43.2388019,0.001,0.001,10.361,-999,9.741,-999,9.517,-999,9.411,-999,11.541
259.5039786,43.0067113,0.004,0.005,20.339,0.016,20.072,0.01,19.921,0.01,19.867,0.03,12.521
259.5040236,43.104561,0.001,0.002,19.561,0.012,18.358,0.009,17.644,0.003,17.339,0.008,9.984
259.504075,42.9703974,0.006,0.004,20.652,0.034,19.529,0.047,18.999,0.011,18.659,0.024,13.986
259.5043791,43.0342835,0.036,0.074,21.977,0.163,21.695,0.061,21.411,0.054,21.12,0.015,11.578
259.5045671,43.1706286,0.027,0.039,22.049,0.156,21.675,0.109,21.372,0.042,21.098,0.1,10.028
259.5045823,42.95375,0.011,0.005,16,0.001,15.297,0.003,14.978,0.003,14.838,0.003,14.73
259.5046357,43.1514066,0.004,0.004,19.458,0.006,18.281,0.008,17.725,0.004,17.466,0.011,9.862
259.505562,43.254476,0.005,0.007,19.176,0.012,18.546,0.007,18.308,0.003,18.198,0.013,12.132
259.5056204,43.2875191,0.007,0.006,22.011,0.101,20.96,0.027,19.446,0.006,18.782,0.011,13.386
259.5056607,43.2650695,0.007,0.006,20.678,0.022,20.31,0.007,20.208,0.013,20.113,0.038,12.516
259.5058692,43.059273,0.005,0.008,22.036,0.054,20.994,0.036,19.654,0.008,19.003,0.017,10.916
259.5060996,43.3172373,0.004,0.005,22.189,0.053,21.163,0.036,19.863,0.01,19.266,0.018,14.664
259.5064322,43.0941542,0.002,0.004,19.695,0.013,19.462,0.023,19.367,0.007,19.35,0.025,10.226
259.5064411,43.051684,0.003,0.002,20.218,0.028,19.022,0.013,17.83,0.002,17.285,0.008,11.139
259.5065023,43.1148539,0.014,0.027,21.419,0.025,20.954,0.026,20.852,0.025,20.704,0.031,9.991
259.5068283,43.1602778,0.014,0.025,21.546,0.048,21.129,0.046,20.852,0.028,20.579,0.212,10.019
259.5068425,42.9965332,0.004,0.003,14.238,0.003,13.826,0.011,13.66,0.004,13.649,0.002,13.006
259.5070373,42.9800279,0.012,0.015,22.129,0.189,21.024,0.031,20.281,0.019,19.847,0.072,13.674
259.5072037,43.1746238,0.01,0.013,21.811,0.085,20.743,0.062,20.16,0.018,19.778,0.085,10.192
259.5073474,43.0230964,0.028,0.045,21.973,0.092,21.539,0.047,21.261,0.034,21.049,0.17,12.055
259.5076359,43.2082143,0.008,0.01,20.703,0.042,20.364,0.021,20.191,0.016,20.091,0.037,10.838
259.5077987,43.2859283,0.013,0.018,21.673,0.041,21.144,0.048,20.807,0.023,20.687,0.059,13.392
259.5079651,43.1736022,0.02,0.032,22.01,0.065,21.565,0.048,21.203,0.032,21.002,0.087,10.211
259.5079852,43.2515062,0.007,0.009,20.437,0.026,20.159,0.011,20.04,0.013,20.082,0.026,12.116
259.5080956,43.3123923,0.009,0.014,20.783,0.024,20.544,0.016,20.496,0.014,20.452,0.044,14.51
259.5081331,43.0312257,0.016,0.021,21.197,0.047,20.847,0.067,20.731,0.019,20.494,0.081,11.815
259.5086702,43.2671775,0.019,0.022,22.139,0.032,21.328,0.057,20.782,0.023,20.459,0.098,12.698
259.5087137,43.177974,0.005,0.004,20.318,0.017,19.354,0.009,18.89,0.004,18.646,0.016,10.302
259.5092869,43.0507811,0.008,0.004,20.117,0.018,19.803,0.014,19.717,0.008,19.669,0.018,11.275
259.5094191,43.0624033,0.011,0.031,21.346,0.045,20.828,0.05,20.43,0.024,20.338,0.119,10.979
259.5094807,43.0417984,0.012,0.011,20.103,0.022,19.741,0.01,19.607,0.009,19.59,0.02,11.539
259.5095071,43.2064362,0.003,0.003,14.678,0.003,14.385,0.002,14.301,0.001,14.318,0.000344,10.872
259.5095795,43.2597008,0.015,0.021,21.645,0.065,21.237,0.06,20.993,0.024,20.906,0.099,12.458
259.5097487,43.0140127,0.003,0.002,19.557,0.01,18.614,0.007,18.135,0.003,17.922,0.002,12.456
259.5098788,43.1150853,0.013,0.018,21.598,0.167,20.855,0.042,20.152,0.02,19.933,0.03,10.136
259.5099157,42.9572487,0.003,0.004,19.304,0.011,18.84,0.011,18.662,0.005,18.593,0.018,14.733
259.5104847,43.1753676,0.009,0.011,22.388,0.038,21.33,0.046,20.245,0.011,19.786,0.031,10.342
259.5105985,43.0873443,0.013,0.033,21.204,0.028,20.06,0.03,18.548,0.004,17.866,0.01,10.51
259.5106196,43.252389,0.015,0.014,20.244,0.013,19.98,0.019,19.895,0.014,19.848,0.014,12.241
259.5110485,43.1630064,0.02,0.046,21.782,0.057,21.354,0.029,21.1,0.028,20.91,0.018,10.225
259.5110488,42.9986202,0.02,0.031,21.767,0.063,21.415,0.071,21.137,0.028,20.973,0.109,13.068
259.5114236,43.1869519,0.002,0.004,19.432,0.007,18.97,0.009,18.729,0.004,18.647,0.016,10.559
259.5114904,43.3043679,0.007,0.01,21.745,0.022,20.776,0.037,20.185,0.015,19.895,0.049,14.269
259.511508,43.0026298,0.025,0.032,21.791,0.081,21.585,0.018,21.229,0.037,20.973,0.049,12.932
259.5115089,43.291158,0.022,0.032,21.877,0.042,21.496,0.062,21.301,0.028,20.824,0.012,13.723
259.5115814,43.003664,0.004,0.007,21.653,0.068,20.714,0.037,19.855,0.008,19.453,0.025,12.896
259.5120479,43.1842549,0.01,0.013,21.738,0.05,21.083,0.039,20.439,0.015,20.283,0.037,10.54
259.5124626,43.2128513,0.03,0.035,22.038,0.076,21.448,0.041,21.274,0.033,20.999,0.198,11.144
259.5125172,43.1314752,0.06,0.06,22.02,0.142,21.674,0.084,21.416,0.031,20.911,0.195,10.173
259.5125343,43.0579153,0.01,0.008,20.974,0.02,20.6,0.031,20.442,0.017,20.373,0.02,11.215
259.5128868,43.1182904,0.034,0.047,22.508,0.186,21.788,0.083,21.48,0.062,21.231,0.062,10.244
259.5130794,43.2291363,0.007,0.004,18.942,0.008,18.554,0.004,18.384,0.003,18.341,0.005,11.602
259.5132724,43.0100888,0.008,0.011,20.276,0.021,19.976,0.025,19.808,0.011,19.673,0.129,12.721
259.5132882,43.0876021,0.029,0.042,22.172,0.085,21.776,0.1,21.324,0.037,21.639,0.197,10.619
259.5133167,43.1482263,0.014,0.022,21.401,0.023,20.93,0.026,20.769,0.028,20.518,0.1,10.226
259.5134245,43.0227208,0.038,0.047,21.581,0.079,20.678,0.066,20.12,0.014,19.765,0.044,12.288
259.5134384,43.3132076,0.022,0.025,22.136,0.069,21.808,0.054,21.194,0.038,20.924,0.061,14.707
259.5135422,43.1554651,0.02,0.033,21.906,0.096,21.352,0.066,21.26,0.033,21.352,0.205,10.274
259.5137821,43.2748292,0.007,0.01,19.622,0.009,19.089,0.006,18.887,0.005,18.79,0.007,13.158
259.5139014,42.9633437,0.01,0.005,20.555,0.015,19.432,0.009,18.675,0.005,18.357,0.018,14.59
259.5139217,43.2359087,0.049,0.075,21.86,0.171,21.999,0.143,21.411,0.074,20.994,0.069,11.833
259.5144351,43.0075237,0.011,0.018,21.171,0.055,20.614,0.042,20.222,0.02,20.126,0.065,12.854
259.5146471,43.2238505,0.012,0.021,20.977,0.052,20.792,0.046,20.433,0.023,20.336,0.112,11.515
259.5146651,43.1016448,0.003,0.005,20.049,0.022,19.727,0.016,19.685,0.009,19.637,0.026,10.476
259.514847,43.0997321,0.018,0.027,21.839,0.027,21.354,0.048,21.137,0.04,20.998,0.075,10.507
259.5151758,43.1091421,0.018,0.028,21.787,0.055,21.289,0.06,21.075,0.027,20.863,0.195,10.417
259.5164658,43.094813,0.022,0.031,22.018,0.165,21.105,0.083,20.893,0.032,20.57,0.059,10.642
259.5168506,43.2145967,0.005,0.005,21.858,0.058,20.708,0.016,19.961,0.011,19.585,0.013,11.362
259.5168705,43.111342,0.024,0.036,22.49,0.207,21.582,0.071,21.232,0.038,21.365,0.238,10.47
259.5168948,43.2425049,0.051,0.048,21.904,0.175,21.894,0.101,21.356,0.034,20.824,0.057,12.148
259.5168999,43.2987374,0.006,0.01,21.971,0.049,20.971,0.041,19.612,0.005,18.959,0.01,14.205
259.5173297,43.0443687,0.012,0.012,21.317,0.042,20.603,0.036,20.419,0.013,20.294,0.025,11.766
259.5175578,43.2544031,0.047,0.058,22.245,0.196,22.068,0.105,21.463,0.045,21.214,0.209,12.559
259.5175762,43.0776843,0.005,0.007,19.842,0.022,19.569,0.075,19.242,0.01,19.161,0.102,10.977
259.517589,43.0458203,0.003,0.003,18.913,0.015,17.729,0.004,17.012,0.003,16.693,0.003,11.735
259.517621,43.0882851,0.031,0.052,22.103,0.134,21.31,0.108,21.086,0.06,21.114,0.054,10.791
259.5176755,43.1748238,0.005,0.002,15.723,0.003,14.917,0.002,14.571,0.002,14.413,0.004,10.641
259.5178976,43.0652421,0.041,0.051,22.002,0.25,21.638,0.018,21.423,0.044,21.423,0.165,11.254
259.5180238,43.1366255,0.007,0.007,20.463,0.014,20.224,0.018,20.174,0.017,20.161,0.077,10.409
259.5181426,43.2567857,0.01,0.014,22.226,0.195,20.958,0.052,20.157,0.013,19.811,0.028,12.661
259.5181446,43.1616194,0.026,0.041,21.225,0.065,20.692,0.046,20.589,0.026,20.45,0.077,10.52
259.5182964,43.1644711,0.023,0.051,22.055,0.063,21.484,0.034,21.32,0.035,21.31,0.093,10.552
259.5184082,43.159575,0.012,0.022,21.13,0.023,20.756,0.041,20.667,0.033,20.583,0.102,10.515
259.5191399,43.0757036,0.029,0.032,21.805,0.045,20.684,0.047,20.152,0.013,19.941,0.01,11.081
259.5193885,43.1047503,0.013,0.02,21.754,0.059,20.924,0.048,20.66,0.02,20.55,0.198,10.643
259.5194363,43.2252564,0.008,0.007,22.06,0.061,21.019,0.028,20.066,0.014,19.686,0.03,11.74
259.5196427,43.1711769,0.005,0.004,15.216,0.004,14.692,0.003,14.452,0.003,14.341,0.007,10.681
259.5197752,43.2018789,0.004,0.007,21.964,0.047,20.834,0.03,20.074,0.012,19.675,0.021,11.19
259.519907,43.1214101,0.01,0.018,21.207,0.028,20.752,0.023,20.625,0.017,20.523,0.047,10.532
259.5199471,43.2155442,0.005,0.002,19.409,0.009,18.164,0.006,16.949,0.002,16.405,0.007,11.508
259.5200657,43.2408679,0.055,0.049,17.274,0.004,16.665,0.002,16.417,0.003,16.335,0.004,12.216
259.5205361,42.9629345,0.013,0.019,21.52,0.04,21.071,0.03,20.884,0.016,20.669,0.029,14.813
259.5208027,42.9690794,0.013,0.014,21.841,0.158,20.772,0.024,20.269,0.02,19.901,0.032,14.564
259.5208515,43.0652506,0.004,0.01,20.052,0.017,19.774,0.017,19.67,0.012,19.658,0.033,11.373
259.520907,43.0295111,0.007,0.006,20.032,0.014,19.764,0.016,19.663,0.006,19.685,0.053,12.345
259.5209538,43.2281074,0.005,0.009,21.538,0.04,20.481,0.022,19.922,0.008,19.708,0.012,11.877
259.5209559,43.249274,0.005,0.003,17.745,0.005,17.373,0.005,17.203,0.002,17.148,0.006,12.514
259.5210052,43.02175,0.003,0.003,18.415,0.003,17.307,0.002,16.772,0.002,16.547,0.004,12.598
259.5210665,43.1065485,0.02,0.025,22.104,0.095,21.252,0.066,20.77,0.032,20.352,0.084,10.697
259.5211857,43.263455,0.002,0.007,19.309,0.011,19.09,0.008,19.007,0.005,19.001,0.014,13.001
259.521206,43.1453615,0.066,0.014,20.444,0.064,19.139,0.061,18.109,0.007,17.576,0.016,10.561
259.5213061,43.071322,0.005,0.008,19.773,0.013,18.969,0.008,18.576,0.004,18.405,0.000894,11.259
259.5216945,43.2735994,0.002,0.01,20.262,0.012,19.194,0.007,18.736,0.004,18.517,0.006,13.383
259.5217889,43.2349087,0.016,0.009,21.376,0.046,20.874,0.031,20.639,0.014,20.683,0.063,12.103
259.521796,43.009536,0.001,0.002,20.399,0.018,19.278,0.002,18.76,0.003,18.529,0.005,13.042
259.521912,43.1868986,0.02,0.019,21.169,0.024,20.742,0.031,20.638,0.016,20.48,0.075,10.998
259.5221379,43.0168972,0.014,0.023,21.497,0.038,21.044,0.022,20.865,0.023,20.735,0.063,12.801
259.5224049,43.1169826,0.004,0.002,14.367,0.004,14.026,0.004,13.906,0.002,13.892,0.008,10.667
259.5224659,42.9604451,0.005,0.005,20.934,0.024,19.718,0.013,18.852,0.005,18.428,0.014,14.979
259.5226247,43.0821834,0.051,0.068,20.958,0.007,21.047,0,20.413,0.041,20.12,0.107,11.104
259.5229351,43.2039722,0.02,0.028,21.681,0.046,21.107,0.024,20.908,0.032,20.83,0.053,11.363
259.5233027,43.0935144,0.004,0.009,19.945,0.028,18.801,0.007,17.979,0.003,17.601,0.01,10.952
259.5234036,43.1309798,0.006,0.01,20.327,0.016,20.04,0.018,19.919,0.014,19.933,0.003,10.65
259.5236413,42.9846885,0.016,0.029,21.776,0.022,21.248,0.054,21.051,0.028,20.956,0.124,14.028
259.5239728,43.1362733,0.025,0.003,20.648,0.024,19.526,0.009,18.915,0.005,18.593,0.02,10.669
259.5240516,43.1132297,0.056,0.073,21.846,0.058,21.341,0.04,21.052,0.032,21.204,0.133,10.766
259.5243777,43.1241636,0.036,0.066,22.53,0.3,21.451,0.107,21.409,0.063,20.887,0.009,10.714
259.524484,43.0079555,0.00099,0.002,18.108,0.007,16.97,0.004,15.951,0.001,15.508,0.005,13.193
259.5252017,43.1696398,0.004,0.004,21.569,0.05,20.443,0.023,19.209,0.006,18.68,0.013,10.903
259.525309,43.0858114,0.036,0.036,11.182,-999,10.734,-999,10.588,-999,10.541,-999,11.155
259.525451,43.1784045,0.004,0.004,19.983,0.016,19.045,0.024,18.569,0.01,18.239,0.021,11.021
259.5259022,42.9717732,0.035,0.051,21.95,0.096,21.852,0.105,21.501,0.041,20.769,0.162,14.617
259.5259328,43.2363665,0.002,0.003,18.469,0.004,18.176,0.005,18.074,0.003,18.057,0.009,12.303
259.5260104,43.1077025,0.002,0.005,20.05,0.02,19.777,0.014,19.675,0.008,19.659,0.022,10.899
259.5261368,43.2795555,0.002,0.003,19.816,0.013,18.81,0.006,18.385,0.005,18.161,0.001,13.757
259.5263895,43.2044606,0.01,0.003,16.629,0.003,16.177,0.002,15.997,0.002,15.942,0.002,11.515
259.5267711,43.1191814,0.012,0.023,21.188,0.05,20.755,0.045,20.591,0.016,20.365,0.079,10.843
259.5272632,43.0988831,0.004,0.004,19.728,0.018,19.457,0.011,19.398,0.008,19.306,0.013,11.05
259.5273713,43.1557929,0.002,0.005,19.646,0.011,19.401,0.01,19.306,0.009,19.294,0.035,10.878
259.52745,43.0295122,0.026,0.136,21.122,0.033,20.691,0.022,20.509,0.015,20.544,0.059,12.591
259.5281357,43.2313133,0.232,0.086,21.015,0.039,19.833,0.029,18.771,0.016,18.371,0.014,12.244
259.5283817,43.1137517,0.008,0.016,20.34,0.017,20.03,0.013,19.877,0.016,19.842,0.02,10.95
259.5285353,43.1089368,0.032,0.021,19.978,0.017,19.691,0.017,19.525,0.007,19.423,0.049,10.997
259.5285843,43.0338806,0.008,0.005,21.746,0.151,20.591,0.021,19.775,0.009,19.398,0.052,12.502
259.5286703,43.1206707,0.021,0.03,22.459,0.174,21.131,0.06,20.451,0.035,20.225,0.051,10.918
259.5288319,43.225676,0.024,0.029,21.782,0.092,21.534,0.086,21.231,0.029,21.29,0.109,12.119
259.5288654,43.141478,0.014,0.021,21.355,0.034,20.98,0.037,20.841,0.021,20.666,0.025,10.887
259.5294239,43.2012587,0.047,0.06,22.574,0.196,21.937,0.09,21.619,0.049,21.487,0.183,11.573
259.5294649,43.1444924,0.005,0.004,15.737,0.004,15.114,0.002,14.909,0.001,14.828,0.004,10.919
259.5298354,43.1562042,0.021,0.026,20.715,0.024,20.062,0.034,19.53,0.019,19.252,0.108,10.988
259.5299144,43.0610501,0.01,0.008,19.392,0.014,18.245,0.007,16.841,0.002,16.213,0.005,11.837
259.5300119,43.1483274,0.015,0.013,21.759,0.035,20.556,0.048,20.011,0.023,19.717,0.117,10.956
259.530024,43.0487548,0.002,0.002,14.422,0.002,14.156,0.001,14.068,0.002,14.078,0.007,12.143
259.5300767,43.1370928,0.008,0.01,20.673,0.025,20.142,0.016,19.875,0.014,19.78,0.012,10.936
259.5301329,43.2064666,0.005,0.003,20.948,0.032,19.678,0.015,18.752,0.005,18.326,0.004,11.711
259.5303343,43.0201454,0.002,0.003,19.598,0.012,18.298,0.003,17.33,0.002,16.898,0.004,12.994
259.5303829,43.156514,0.081,0.078,20.879,0.028,19.883,0.027,19.661,0.019,19.47,0.053,11.014
259.5306051,43.1287008,0.028,0.039,22.186,0.02,21.651,0.013,21.359,0.054,21.092,0.121,10.97
259.5307093,43.0396397,0.013,0.011,20.935,0.025,20.589,0.025,20.412,0.017,20.328,0.036,12.417
259.5308405,43.0153671,0.003,0.005,20.163,0.018,19.823,0.036,19.724,0.008,19.719,0.005,13.169
259.5309252,43.2530847,0.002,0.004,18.782,0.011,17.6,0.003,16.95,0.002,16.658,0.01,13.004
259.5311122,43.1717693,0.057,0.087,21.596,0.167,21.732,0.075,21.093,0.053,20.891,0.326,11.181
259.531264,43.0921992,0.013,0.018,21.129,0.056,20.95,0.023,20.729,0.019,20.615,0.118,11.31
259.5313822,43.0296754,0.007,0.002,19.069,0.011,18.604,0.009,18.416,0.004,18.366,0.002,12.735
259.5314542,43.0233834,0.017,0.027,21.455,0.046,21.188,0.055,21.16,0.025,21.23,0.137,12.932
259.5316616,43.1989472,0.039,0.047,22.342,0.161,21.872,0.027,21.593,0.063,21.242,0.191,11.62
259.5318568,43.0100495,0.002,0.002,16.873,0.003,16.487,0.003,16.352,0.002,16.321,0.002,13.385
259.5321,43.0039364,0.001,0.004,15.375,0.001,15.061,0.002,14.942,0.002,14.932,0.006,13.605
259.5321116,43.2029497,0.025,0.037,22.081,0.048,21.364,0.054,21.378,0.025,21.29,0.043,11.718
259.5321619,43.2310162,0.034,0.036,22.137,0.034,21.641,0.048,21.276,0.039,21.509,0.275,12.392
259.5321958,43.1947431,0.035,0.052,21.451,0.08,21.142,0.11,20.832,0.033,20.598,0.151,11.564
259.5324159,43.2202416,0.018,0.025,21.939,0.066,21.389,0.091,21.11,0.024,20.748,0.081,12.121
259.5324369,43.2008281,0.028,0.036,22.314,0.117,21.551,0.077,21.378,0.035,21.142,0.073,11.689
259.5327529,43.1641467,0.004,0.014,21.641,0.043,20.566,0.026,20.008,0.012,19.744,0.062,11.175
259.5328916,43.0589759,0.012,0.017,21.585,0.046,20.382,0.056,20.093,0.019,19.582,0.064,12.005
259.5328942,43.0707716,0.004,0.002,16.691,0.003,16.484,0.003,16.424,0.002,16.447,0.011,11.748
259.5330494,43.1446626,0.021,0.028,22.01,0.047,21.361,0.069,21.13,0.029,20.837,0.136,11.077
259.5331143,43.2453356,0.016,0.023,21.677,0.043,21.142,0.016,20.947,0.018,20.872,0.035,12.843
259.5332997,42.9961277,0.005,0.004,19.4,0.007,19.164,0.013,19.11,0.006,19.068,0.011,13.927
259.5333067,43.2922353,0.02,0.016,22.612,0.205,22.089,0.168,20.743,0.015,20.13,0.045,14.481
259.5336765,43.2093485,0.002,0.008,18.387,0.004,17.922,0.005,17.745,0.002,17.689,0.011,11.918
259.5337554,43.138742,0.012,0.013,22.074,0.127,20.831,0.02,20.091,0.018,19.856,0.037,11.098
259.5339478,43.0916091,0.011,0.017,21.181,0.039,20.809,0.023,20.585,0.023,20.512,0.047,11.432
259.5344289,42.9735162,0.013,0.004,20.217,0.014,19.406,0.011,19.049,0.005,18.877,0.02,14.825
259.5349425,43.2162112,0.053,0.058,22.247,0.169,21.994,0.08,21.708,0.053,21.415,0.17,12.125
259.5350301,43.0627161,0.025,0.036,22.21,0.05,21.677,0.082,21.41,0.041,21.371,0.158,12.007
259.5353971,43.0107461,0.002,0.002,18.577,0.006,17.399,0.003,16.677,0.001,16.334,0.002,13.489
259.5355085,43.0306244,0.002,0.009,19.542,0.007,19.321,0.012,19.227,0.006,19.222,0.016,12.863
259.5355364,43.0968567,0.032,0.042,22.085,0.06,21.948,0.054,21.373,0.039,21.079,0.12,11.43
259.5355596,43.1020015,0.002,0.003,18.884,0.011,18.674,0.005,18.614,0.006,18.604,0.009,11.37
259.5357771,43.1385435,0.003,0.005,18.869,0.007,18.673,0.006,18.608,0.006,18.614,0.021,11.187
259.5358251,43.1176921,0.024,0.022,22.087,0.107,20.847,0.085,20.133,0.035,19.598,0.104,11.247
259.5359115,43.1418168,0.017,0.026,21.273,0.038,21.132,0.065,20.996,0.062,20.352,0.08,11.196
259.5365036,43.006154,0.002,0.005,20.091,0.035,19.124,0.034,18.646,0.012,18.432,0.038,13.685
259.5367493,43.2815542,0.077,0.062,22.33,0.159,22.003,0.033,21.552,0.067,21.481,0.168,14.195
259.5367516,43.2135838,0.036,0.056,22.381,0.123,21.532,0.05,21.367,0.029,21.129,0.036,12.137
259.5368945,43.2011395,0.005,0.004,18.955,0.01,18.734,0.008,18.689,0.004,18.69,0.001,11.88
259.537103,43.1594113,0.004,0.005,19.254,0.011,18.138,0.004,17.113,0.003,16.665,0.002,11.326
259.5373162,43.242298,0.018,0.031,21.164,0.027,21.332,0.022,21.182,0.026,20.985,0.116,12.911
259.5373451,43.273731,0.056,0.072,21.149,0.489,21.739,0.217,21.277,0.062,21.322,0.145,13.934
259.5373589,43.1033553,0.026,0.036,22.282,0.177,21.564,0.08,21.242,0.043,21.013,0.132,11.433
259.5380798,43.2949736,0.02,0.013,21.732,0.059,20.613,0.062,20.007,0.016,19.755,0.038,14.746
259.5382061,43.1217204,0.022,0.038,21.822,0.062,21.611,0.068,21.323,0.054,21.288,0.145,11.329
259.538376,43.19509,0.01,0.01,17.871,0.004,16.926,0.007,16.538,0.003,16.379,0.005,11.829
259.5386144,43.0451383,0.006,0.007,20.193,0.021,19.931,0.017,19.818,0.011,19.764,0.031,12.577
259.5386458,43.1934452,0.021,0.026,21.874,0.043,21.008,0.204,20.898,0.032,20.868,0.107,11.811
259.538829,43.1763981,0.004,0.005,17.552,0.003,16.454,0.003,15.892,0.002,15.633,0.004,11.566
259.539036,43.2321465,0.005,0.009,19.94,0.036,19.351,0.07,18.887,0.021,18.636,0.043,12.691
259.5391074,43.140051,0.078,0.021,21.973,0.156,21.4,0.052,20.804,0.026,20.529,0.182,11.334
259.5391473,43.2382032,0.019,0.026,21.86,0.054,21.423,0.038,21.084,0.018,20.981,0.051,12.863
259.5393757,43.23378,0.005,0.012,21.458,0.044,21.072,0.035,20.771,0.019,20.654,0.046,12.749
259.5396718,43.2037462,0.01,0.013,13.238,0.013,13.092,-999,12.873,-999,12.748,-999,12.046
259.5398045,43.2394389,0.021,0.032,21.979,0.074,21.546,0.042,21.21,0.032,20.916,0.058,12.924
259.5406211,43.1271198,0.003,0.004,19.803,0.01,19.52,0.014,19.441,0.007,19.425,0.016,11.413
259.5406355,43.0679592,0.014,0.019,21.298,0.031,20.93,0.016,20.756,0.016,20.706,0.046,12.124
259.5411987,43.1078236,0.004,0.003,16.696,0.005,16.387,0.005,16.299,0.003,16.284,0.005,11.555
259.5414537,42.9893144,0.015,0.025,21.481,0.036,21.04,0.019,20.771,0.026,20.701,0.041,14.459
259.5414653,43.1369791,0.007,0.008,20.954,0.017,19.934,0.014,19.458,0.011,19.262,0.025,11.435
259.5415819,43.001315,0.016,0.021,21.897,0.109,21.33,0.049,20.808,0.024,20.512,0.022,14.035
259.5417663,43.279845,0.013,0.017,21.399,0.027,20.881,0.037,20.746,0.02,20.548,0.059,14.308
259.5418305,43.1450449,0.004,0.009,21.272,0.04,19.925,0.013,18.864,0.006,18.358,0.018,11.462
259.5419558,43.1188821,0.02,0.028,22.004,0.054,21.474,0.038,21.2,0.025,20.539,0.137,11.507
259.5420029,43.2207035,0.006,0.005,21.843,0.072,20.665,0.016,19.705,0.011,19.245,0.019,12.515
259.5423076,43.1745942,0.009,0.011,21.989,0.143,21.225,0.058,20.035,0.013,19.541,0.048,11.694
259.542362,42.9945861,0.003,0.004,21.139,0.041,19.98,0.021,18.717,0.005,18.151,0.012,14.3
259.5424934,42.9815979,0.009,0.006,20.821,0.032,19.819,0.021,19.307,0.006,19.09,0.022,14.783
259.5426451,43.2002551,0.003,0.004,19.951,0.008,19.323,0.018,19.093,0.007,18.992,0.018,12.101
259.5427097,43.0264305,0.021,0.04,21.745,0.189,21.368,0.066,20.436,0.04,20.153,0.064,13.262
259.5427392,43.1259011,0.003,0.004,19.575,0.007,19.343,0.01,19.28,0.006,19.255,0.000573,11.51
259.5427925,43.2079913,0.002,0.003,17.173,0.003,16.541,0.001,16.309,0.002,16.235,0.004,12.261
259.5428654,43.1830947,0.004,0.007,20.2,0.007,19.971,0.016,19.846,0.008,19.797,0.045,11.827
259.5431093,43.2875866,0.033,0.043,22.481,0.179,21.861,0.119,21.222,0.058,21.046,0.3,14.637
259.5431145,43.2367223,0.003,0.004,16.973,0.004,16.499,0.003,16.341,0.002,16.3,0.005,12.975
259.5433332,43.1927094,0.009,0.008,21.571,0.037,20.381,0.025,19.399,0.007,18.922,0.016,11.995
259.5435513,43.2104719,0.004,0.004,20.836,0.033,19.786,0.009,19.334,0.006,19.171,0.046,12.344
259.5438188,43.0383805,0.017,0.013,21.644,0.157,21.094,0.02,19.988,0.009,19.499,0.056,12.962
259.5439794,43.251906,0.019,0.022,22.029,0.079,20.957,0.033,20.452,0.022,20.061,0.018,13.453
259.5440068,43.1283618,0.01,0.012,22.454,0.073,20.971,0.046,20.157,0.018,19.818,0.072,11.558
259.5443824,43.230046,0.006,0.009,21.805,0.054,20.818,0.023,19.686,0.008,19.143,0.018,12.845
259.544588,43.0757567,0.011,0.011,20.084,0.026,20.037,0.037,19.819,0.011,19.632,0.039,12.138
259.5446431,43.1349338,0.005,0.009,21.63,0.027,20.509,0.027,19.751,0.007,19.402,0.024,11.575
259.5447557,43.094899,0.031,0.039,21.674,0.07,21.291,0.07,20.84,0.042,20.46,0.03,11.849
259.5449199,42.9933449,0.005,0.005,22.116,0.082,20.941,0.031,19.552,0.014,18.91,0.017,14.434
259.5451478,43.0674564,0.029,0.045,22.112,0.041,21.67,0.041,21.388,0.035,21.407,0.241,12.321
259.5453956,43.0804309,0.012,0.008,20.257,0.033,19.537,0.009,19.296,0.007,19.174,0.02,12.09
259.5458307,43.1709006,0.004,0.004,20.723,0.016,19.565,0.022,18.388,0.004,17.877,0.014,11.805
259.545922,43.2195599,0.011,0.01,20.556,0.025,20.182,0.023,20.136,0.014,20.02,0.032,12.645
259.5465562,43.200193,0.004,0.008,21.491,0.039,20.367,0.013,19.918,0.009,19.623,0.002,12.262
259.5468301,42.9938417,0.018,0.026,21.485,0.035,21.204,0.019,21.054,0.019,21.008,0.125,14.484
259.5471368,43.1370036,0.002,0.003,19.165,0.008,18.676,0.005,18.498,0.004,18.43,0.004,11.683
259.5475123,43.1413041,0.003,0.006,20.38,0.025,19.393,0.012,18.967,0.006,18.774,0.015,11.703
259.547569,43.0717189,0.011,0.007,18.386,0.004,18.166,0.003,18.09,0.004,18.104,0.006,12.337
259.5475851,43.1458031,0.011,0.014,21.36,0.068,20.551,0.07,19.999,0.018,19.6,0.039,11.715
259.5476868,43.0305385,0.00093,0.001,17.383,0.004,16.686,0.004,16.417,0.002,16.323,0.007,13.332
