#AGE=12.000 EEPS=267
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
97 0.725551 3.8023 4.4709 -0.0097 4.8302 5.0382 4.8074 4.7358 4.7367 4.7539 4.8491
98 0.728831 3.8042 4.4595 0.0114 4.7806 4.9815 4.7569 4.6887 4.6916 4.7096 4.7981
99 0.732036 3.8061 4.4479 0.0326 4.7303 4.9248 4.7057 4.6407 4.6454 4.6641 4.7466
100 0.735189 3.8080 4.4358 0.0540 4.6794 4.8678 4.6538 4.5918 4.5983 4.6179 4.6944
101 0.738309 3.8098 4.4232 0.0754 4.6276 4.8104 4.6012 4.5421 4.5503 4.5706 4.6415
102 0.741409 3.8115 4.4102 0.0971 4.5751 4.7526 4.5478 4.4915 4.5013 4.5224 4.5879
103 0.744500 3.8132 4.3966 0.1191 4.5219 4.6942 4.4939 4.4401 4.4515 4.4733 4.5337
104 0.747599 3.8147 4.3826 0.1413 4.4679 4.6353 4.4391 4.3880 4.4008 4.4232 4.4787
105 0.750715 3.8163 4.3679 0.1638 4.4131 4.5758 4.3838 4.3351 4.3493 4.3723 4.4231
106 0.753914 3.8177 4.3526 0.1867 4.3575 4.5155 4.3275 4.2812 4.2968 4.3203 4.3665
107 0.757245 3.8190 4.3366 0.2101 4.3005 4.4538 4.2699 4.2260 4.2430 4.2669 4.3086
108 0.760653 3.8203 4.3199 0.2339 4.2426 4.3913 4.2114 4.1699 4.1881 4.2124 4.2498
109 0.764085 3.8216 4.3028 0.2578 4.1841 4.3285 4.1524 4.1130 4.1324 4.1571 4.1905
110 0.767494 3.8227 4.2853 0.2818 4.1253 4.2656 4.0932 4.0559 4.0765 4.1014 4.1309
111 0.770832 3.8238 4.2679 0.3057 4.0667 4.2029 4.0341 3.9989 4.0205 4.0457 4.0716
112 0.771762 3.8241 4.2630 0.3124 4.0502 4.1853 4.0174 3.9829 4.0048 4.0301 4.0548
113 0.772688 3.8245 4.2581 0.3192 4.0336 4.1675 4.0006 3.9667 3.9889 4.0144 4.0380
114 0.773610 3.8248 4.2533 0.3259 4.0171 4.1498 3.9840 3.9508 3.9733 3.9988 4.0214
115 0.774528 3.8252 4.2485 0.3326 4.0006 4.1322 3.9673 3.9347 3.9575 3.9831 4.0046
116 0.775440 3.8255 4.2435 0.3394 3.9839 4.1143 3.9505 3.9185 3.9417 3.9674 3.9877
117 0.776345 3.8258 4.2386 0.3461 3.9674 4.0966 3.9338 3.9023 3.9259 3.9516 3.9709
118 0.777241 3.8262 4.2336 0.3529 3.9506 4.0787 3.9169 3.8861 3.9099 3.9358 3.9540
119 0.778127 3.8265 4.2287 0.3598 3.9336 4.0606 3.8997 3.8696 3.8937 3.9197 3.9367
120 0.779002 3.8268 4.2235 0.3667 3.9167 4.0425 3.8827 3.8531 3.8775 3.9036 3.9196
121 0.779866 3.8272 4.2184 0.3737 3.8996 4.0242 3.8655 3.8364 3.8612 3.8873 3.9022
122 0.780717 3.8275 4.2133 0.3807 3.8823 4.0058 3.8480 3.8196 3.8448 3.8709 3.8848
123 0.781556 3.8278 4.2081 0.3877 3.8650 3.9873 3.8305 3.8028 3.8282 3.8545 3.8672
124 0.782383 3.8282 4.2029 0.3948 3.8475 3.9687 3.8129 3.7858 3.8116 3.8380 3.8495
125 0.783198 3.8285 4.1975 0.4018 3.8300 3.9501 3.7952 3.7687 3.7949 3.8213 3.8318
126 0.784001 3.8288 4.1920 0.4090 3.8124 3.9314 3.7774 3.7514 3.7779 3.8044 3.8139
127 0.784789 3.8291 4.1863 0.4161 3.7946 3.9127 3.7595 3.7340 3.7608 3.7873 3.7959
128 0.785564 3.8293 4.1803 0.4233 3.7766 3.8940 3.7415 3.7164 3.7433 3.7699 3.7779
129 0.786323 3.8295 4.1741 0.4305 3.7585 3.8752 3.7233 3.6986 3.7257 3.7522 3.7596
130 0.787068 3.8296 4.1677 0.4379 3.7402 3.8564 3.7049 3.6805 3.7078 3.7343 3.7413
131 0.787797 3.8297 4.1611 0.4452 3.7218 3.8375 3.6865 3.6623 3.6897 3.7161 3.7228
132 0.788511 3.8297 4.1544 0.4526 3.7032 3.8186 3.6679 3.6440 3.6714 3.6978 3.7041
133 0.789209 3.8298 4.1474 0.4600 3.6846 3.7996 3.6492 3.6254 3.6529 3.6792 3.6854
134 0.789891 3.8297 4.1402 0.4675 3.6657 3.7806 3.6304 3.6067 3.6341 3.6604 3.6666
135 0.790557 3.8297 4.1329 0.4750 3.6468 3.7615 3.6114 3.5877 3.6152 3.6413 3.6475
136 0.791206 3.8296 4.1253 0.4826 3.6276 3.7424 3.5923 3.5686 3.5960 3.6221 3.6285
137 0.791838 3.8294 4.1174 0.4902 3.6083 3.7233 3.5731 3.5493 3.5765 3.6025 3.6092
138 0.792454 3.8292 4.1093 0.4979 3.5889 3.7042 3.5538 3.5297 3.5568 3.5827 3.5899
139 0.793052 3.8290 4.1010 0.5055 3.5692 3.6851 3.5343 3.5099 3.5367 3.5625 3.5704
140 0.793634 3.8287 4.0922 0.5133 3.5495 3.6659 3.5146 3.4899 3.5165 3.5420 3.5508
141 0.794200 3.8283 4.0833 0.5211 3.5295 3.6467 3.4948 3.4697 3.4959 3.5212 3.5310
142 0.794754 3.8278 4.0741 0.5289 3.5094 3.6276 3.4749 3.4492 3.4751 3.5002 3.5111
143 0.795296 3.8274 4.0645 0.5368 3.4891 3.6083 3.4548 3.4284 3.4539 3.4788 3.4910
144 0.795826 3.8268 4.0547 0.5448 3.4686 3.5891 3.4345 3.4075 3.4324 3.4569 3.4708
145 0.796342 3.8262 4.0444 0.5529 3.4478 3.5699 3.4140 3.3861 3.4105 3.4347 3.4504
146 0.796846 3.8255 4.0338 0.5609 3.4269 3.5507 3.3934 3.3645 3.3882 3.4121 3.4298
147 0.797337 3.8247 4.0228 0.5691 3.4056 3.5315 3.3725 3.3425 3.3655 3.3891 3.4090
148 0.797813 3.8239 4.0113 0.5772 3.3841 3.5123 3.3514 3.3201 3.3423 3.3654 3.3880
149 0.798277 3.8229 3.9995 0.5854 3.3622 3.4933 3.3299 3.2971 3.3184 3.3412 3.3667
150 0.798726 3.8218 3.9871 0.5938 3.3398 3.4743 3.3079 3.2733 3.2936 3.3160 3.3449
151 0.799160 3.8206 3.9743 0.6021 3.3169 3.4554 3.2855 3.2489 3.2680 3.2900 3.3228
152 0.799581 3.8193 3.9608 0.6104 3.2937 3.4368 3.2628 3.2240 3.2418 3.2635 3.3005
153 0.799987 3.8179 3.9470 0.6188 3.2704 3.4182 3.2400 3.1988 3.2152 3.2364 3.2781
154 0.800379 3.8163 3.9325 0.6273 3.2470 3.3999 3.2174 3.1735 3.1885 3.2091 3.2557
155 0.800755 3.8146 3.9175 0.6358 3.2239 3.3819 3.1950 3.1486 3.1619 3.1819 3.2336
156 0.801117 3.8128 3.9018 0.6442 3.2010 3.3640 3.1729 3.1237 3.1354 3.1545 3.2118
157 0.801465 3.8108 3.8856 0.6527 3.1780 3.3465 3.1509 3.0987 3.1086 3.1268 3.1899
158 0.801799 3.8087 3.8689 0.6612 3.1549 3.3294 3.1288 3.0734 3.0813 3.0985 3.1681
159 0.802118 3.8064 3.8515 0.6697 3.1316 3.3126 3.1066 3.0478 3.0536 3.0697 3.1461
160 0.802424 3.8040 3.8334 0.6782 3.1082 3.2962 3.0845 3.0219 3.0255 3.0404 3.1243
161 0.802717 3.8014 3.8148 0.6867 3.0849 3.2803 3.0624 2.9960 2.9970 3.0108 3.1025
162 0.802947 3.7992 3.7993 0.6935 3.0658 3.2676 3.0444 2.9747 2.9737 2.9864 3.0848
163 0.803174 3.7968 3.7830 0.7005 3.0464 3.2551 3.0262 2.9529 2.9497 2.9612 3.0668
164 0.803398 3.7944 3.7661 0.7077 3.0265 3.2426 3.0076 2.9304 2.9250 2.9352 3.0484
165 0.803619 3.7917 3.7483 0.7149 3.0059 3.2305 2.9884 2.9069 2.8990 2.9079 3.0296
166 0.803835 3.7888 3.7294 0.7222 2.9845 3.2190 2.9686 2.8822 2.8715 2.8789 3.0102
167 0.804049 3.7855 3.7091 0.7295 2.9628 3.2082 2.9485 2.8567 2.8429 2.8487 2.9906
168 0.804260 3.7821 3.6883 0.7369 2.9409 3.1976 2.9285 2.8312 2.8143 2.8184 2.9710
169 0.804467 3.7786 3.6668 0.7443 2.9191 3.1873 2.9085 2.8056 2.7854 2.7876 2.9514
170 0.804672 3.7748 3.6444 0.7519 2.8971 3.1777 2.8886 2.7797 2.7559 2.7560 2.9319
171 0.804873 3.7713 3.6225 0.7596 2.8746 3.1675 2.8683 2.7536 2.7263 2.7244 2.9120
172 0.805072 3.7681 3.6017 0.7677 2.8521 3.1558 2.8476 2.7277 2.6974 2.6936 2.8916
173 0.805266 3.7651 3.5815 0.7760 2.8291 3.1427 2.8265 2.7017 2.6686 2.6630 2.8707
174 0.805453 3.7623 3.5617 0.7847 2.8055 3.1284 2.8046 2.6754 2.6396 2.6324 2.8490
175 0.805632 3.7597 3.5425 0.7937 2.7812 3.1126 2.7818 2.6486 2.6103 2.6016 2.8264
176 0.805802 3.7574 3.5238 0.8032 2.7562 3.0953 2.7583 2.6214 2.5809 2.5707 2.8030
177 0.805963 3.7552 3.5057 0.8130 2.7305 3.0767 2.7339 2.5937 2.5511 2.5396 2.7787
178 0.806116 3.7534 3.4882 0.8230 2.7041 3.0569 2.7087 2.5654 2.5211 2.5083 2.7536
179 0.806262 3.7517 3.4712 0.8334 2.6771 3.0362 2.6827 2.5366 2.4905 2.4768 2.7279
180 0.806402 3.7501 3.4546 0.8439 2.6497 3.0149 2.6565 2.5076 2.4599 2.4453 2.7017
181 0.806536 3.7488 3.4386 0.8544 2.6220 2.9926 2.6298 2.4784 2.4294 2.4138 2.6751
182 0.806680 3.7475 3.4214 0.8666 2.5909 2.9667 2.5995 2.4457 2.3953 2.3790 2.6450
183 0.806822 3.7463 3.4042 0.8789 2.5590 2.9397 2.5686 2.4126 2.3610 2.3439 2.6141
184 0.806962 3.7451 3.3872 0.8916 2.5267 2.9115 2.5371 2.3791 2.3263 2.3086 2.5826
185 0.807101 3.7442 3.3704 0.9045 2.4938 2.8824 2.5049 2.3452 2.2915 2.2731 2.5505
186 0.807238 3.7432 3.3536 0.9175 2.4608 2.8529 2.4725 2.3113 2.2565 2.2375 2.5182
187 0.807374 3.7423 3.3370 0.9308 2.4274 2.8226 2.4397 2.2769 2.2214 2.2018 2.4853
188 0.807510 3.7415 3.3206 0.9441 2.3937 2.7917 2.4065 2.2426 2.1862 2.1660 2.4523
189 0.807644 3.7408 3.3042 0.9575 2.3599 2.7605 2.3732 2.2081 2.1510 2.1303 2.4190
190 0.807778 3.7401 3.2879 0.9711 2.3259 2.7288 2.3397 2.1734 2.1157 2.0945 2.3855
191 0.807911 3.7394 3.2717 0.9846 2.2916 2.6970 2.3059 2.1387 2.0802 2.0587 2.3518
192 0.808043 3.7388 3.2557 0.9982 2.2575 2.6648 2.2722 2.1039 2.0449 2.0229 2.3179
193 0.808175 3.7382 3.2397 1.0120 2.2231 2.6325 2.2383 2.0691 2.0095 1.9870 2.2841
194 0.808306 3.7376 3.2238 1.0257 2.1887 2.5999 2.2042 2.0342 1.9740 1.9511 2.2500
195 0.808438 3.7371 3.2078 1.0394 2.1540 2.5671 2.1700 1.9992 1.9384 1.9152 2.2158
196 0.808568 3.7366 3.1920 1.0533 2.1193 2.5340 2.1356 1.9640 1.9028 1.8792 2.1814
197 0.808698 3.7361 3.1761 1.0672 2.0844 2.5008 2.1011 1.9287 1.8670 1.8430 2.1469
198 0.808828 3.7356 3.1602 1.0813 2.0493 2.4673 2.0663 1.8933 1.8310 1.8067 2.1122
199 0.808956 3.7351 3.1443 1.0954 2.0140 2.4334 2.0314 1.8575 1.7949 1.7702 2.0771
200 0.809083 3.7346 3.1283 1.1096 1.9784 2.3993 1.9960 1.8215 1.7584 1.7334 2.0418
201 0.809210 3.7342 3.1122 1.1239 1.9426 2.3650 1.9605 1.7853 1.7218 1.6965 2.0064
202 0.809335 3.7337 3.0961 1.1383 1.9065 2.3302 1.9248 1.7489 1.6849 1.6594 1.9705
203 0.809457 3.7333 3.0795 1.1532 1.8692 2.2944 1.8879 1.7113 1.6469 1.6210 1.9336
204 0.809577 3.7329 3.0627 1.1683 1.8313 2.2579 1.8503 1.6731 1.6082 1.5820 1.8961
205 0.809695 3.7324 3.0457 1.1836 1.7931 2.2211 1.8123 1.6344 1.5691 1.5425 1.8580
206 0.809812 3.7320 3.0285 1.1991 1.7542 2.1837 1.7738 1.5953 1.5296 1.5026 1.8196
207 0.809925 3.7315 3.0109 1.2149 1.7147 2.1455 1.7346 1.5554 1.4892 1.4620 1.7803
208 0.810036 3.7311 2.9931 1.2310 1.6745 2.1069 1.6947 1.5148 1.4482 1.4205 1.7404
209 0.810144 3.7306 2.9747 1.2474 1.6334 2.0675 1.6540 1.4734 1.4063 1.3783 1.6997
210 0.810249 3.7300 2.9560 1.2641 1.5916 2.0276 1.6126 1.4311 1.3635 1.3352 1.6584
211 0.810350 3.7295 2.9369 1.2810 1.5493 1.9873 1.5707 1.3883 1.3201 1.2914 1.6164
212 0.810449 3.7289 2.9178 1.2981 1.5064 1.9462 1.5282 1.3449 1.2762 1.2471 1.5739
213 0.810545 3.7284 2.8984 1.3154 1.4629 1.9048 1.4851 1.3010 1.2316 1.2022 1.5308
214 0.810638 3.7278 2.8786 1.3330 1.4190 1.8629 1.4416 1.2565 1.1867 1.1567 1.4873
215 0.810729 3.7272 2.8586 1.3507 1.3746 1.8208 1.3976 1.2115 1.1411 1.1108 1.4434
