#AGE=16.000 EEPS=266
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
97 0.668738 3.7808 4.5020 -0.1624 5.1848 5.4632 5.1729 5.0672 5.0478 5.0539 5.2176
98 0.673356 3.7833 4.4888 -0.1361 5.1222 5.3917 5.1088 5.0070 4.9901 4.9974 5.1533
99 0.677782 3.7857 4.4750 -0.1103 5.0605 5.3224 5.0463 4.9481 4.9331 4.9420 5.0900
100 0.681872 3.7878 4.4615 -0.0852 4.9996 5.2543 4.9841 4.8895 4.8772 4.8869 5.0278
101 0.685650 3.7900 4.4475 -0.0604 4.9406 5.1887 4.9241 4.8328 4.8220 4.8330 4.9675
102 0.689172 3.7921 4.4336 -0.0364 4.8820 5.1237 4.8643 4.7759 4.7669 4.7790 4.9077
103 0.692434 3.7938 4.4195 -0.0126 4.8250 5.0612 4.8065 4.7210 4.7139 4.7271 4.8495
104 0.695454 3.7957 4.4054 0.0105 4.7696 4.9993 4.7500 4.6674 4.6622 4.6758 4.7927
105 0.698254 3.7975 4.3913 0.0331 4.7153 4.9397 4.6950 4.6153 4.6111 4.6259 4.7373
106 0.700844 3.7987 4.3769 0.0552 4.6627 4.8807 4.6417 4.5648 4.5623 4.5774 4.6835
107 0.703237 3.8000 4.3622 0.0773 4.6106 4.8230 4.5887 4.5149 4.5139 4.5295 4.6303
108 0.705463 3.8015 4.3472 0.0986 4.5586 4.7662 4.5361 4.4644 4.4648 4.4812 4.5777
109 0.707533 3.8026 4.3321 0.1200 4.5074 4.7101 4.4841 4.4148 4.4164 4.4330 4.5252
110 0.709465 3.8039 4.3164 0.1409 4.4566 4.6557 4.4331 4.3653 4.3678 4.3853 4.4740
111 0.711275 3.8046 4.3006 0.1616 4.4058 4.6016 4.3821 4.3161 4.3195 4.3371 4.4226
112 0.711779 3.8051 4.2959 0.1676 4.3912 4.5859 4.3671 4.3018 4.3052 4.3229 4.4079
113 0.712280 3.8051 4.2911 0.1735 4.3760 4.5699 4.3520 4.2867 4.2908 4.3086 4.3925
114 0.712777 3.8056 4.2866 0.1796 4.3612 4.5542 4.3366 4.2722 4.2763 4.2942 4.3773
115 0.713268 3.8058 4.2819 0.1855 4.3460 4.5385 4.3218 4.2573 4.2622 4.2801 4.3622
